transaction_count,avg_send_amount,num_beneficiaries,frequency_variance,recency_days,segment
23,605.7148708981291,1,97.84722172759275,2,active
5,99.88964135691147,2,2.429642624655781,49,at_risk
14,587.5046071238559,1,68.62833790167164,5,active
21,737.4455321069879,1,62.565130434598615,4,active
38,1094.2604921940322,2,77.25414920598061,1,champion
14,369.73084822144983,5,32.69893692179642,1,active
41,1538.3886534962264,1,37.27446483566297,2,champion
8,402.6660016467135,3,70.02664087888719,4,stable
42,1116.3267209967428,2,19.768637723204584,2,champion
38,1926.0591736034887,2,52.31701837375843,1,champion
0,180.0066070594139,2,8.951765089917185,57,at_risk
23,496.3257598694978,2,74.40300937721821,1,active
27,623.1079714290967,3,36.67793745915892,1,active
35,341.0501304932965,2,45.45609780015107,2,active
0,139.96367328136532,3,78.260684784776,33,at_risk
9,275.89296761679196,1,48.81369517475136,29,stable
14,390.61475992098036,1,54.689101942337395,4,active
4,118.95077044322277,0,57.22933470779733,43,at_risk
26,506.078942207564,3,52.99348726341838,1,active
36,1584.1933968331427,4,36.521899841643844,1,champion
39,742.9283455333943,3,46.636914175130016,2,champion
4,161.18182735800903,3,28.606174143480423,34,at_risk
12,327.96323183192266,1,23.620839307868547,4,active
33,1430.95550378803,3,7.456475073713287,2,champion
2,110.37837584218829,3,29.73538606051873,32,at_risk
5,199.48398280778434,0,53.63128806225488,84,at_risk
7,185.64236084522986,2,33.76310934264214,84,at_risk
6,84.99868512113558,3,11.811829107141081,60,at_risk
7,337.4841411390971,4,68.89524782518137,21,stable
8,233.53106077547173,2,90.478916737216,23,stable
0,150.16089044618195,2,56.33798965322837,59,at_risk
18,301.5224217743445,0,71.33764417512116,3,active
7,496.8635938656433,1,90.67505428978116,26,stable
8,355.3986683066888,6,23.743446665700006,11,stable
15,359.38658797314906,2,38.16032287208094,6,active
5,490.28603834163596,2,24.084046569725015,16,stable
7,327.35628733866434,2,97.85432562403574,11,stable
12,472.0020625737862,4,20.698071890433724,25,stable
22,366.06847827397917,5,47.540512258019106,6,active
15,433.2704096825816,5,93.55311407232193,23,stable
19,422.5659866017044,2,43.15953629586594,6,active
43,517.7025454344829,0,21.70092253172048,2,champion
53,1224.3796366580868,3,91.24958453362736,2,champion
47,1768.6511371281308,2,63.364125208727415,2,champion
4,67.8932841236969,2,49.556662766145564,42,at_risk
5,235.98701141511265,2,57.020906394430924,19,stable
2,199.6094241059089,2,19.901648196669097,76,at_risk
24,648.9964416340194,0,30.48953280389859,6,active
41,1434.2827370313482,2,22.497492577213396,1,champion
39,1953.1656629241425,1,88.9038758592844,1,champion
3,127.12867447406167,5,63.294536292679396,66,at_risk
4,81.44071546537575,3,62.448274041980625,88,at_risk
12,205.19940094162467,3,53.67359636565856,1,stable
11,457.20519500887366,3,84.32941623456999,6,stable
11,411.9200177381705,1,98.71675982250704,2,stable
20,399.05492437952216,3,49.18286587887268,2,active
11,241.44277609066495,0,13.75891251428978,23,stable
18,720.1281345513258,3,28.777592078613978,2,active
13,395.5894554191751,2,77.98437999002273,18,stable
16,342.03013225021,3,39.48313775107746,28,stable
27,538.9496411591542,2,12.91775903408553,3,active
4,117.35776402177554,6,78.23101398574151,88,at_risk
6,185.6608016326478,0,26.129329333040996,46,at_risk
49,1039.8995242478659,1,6.655023696738893,2,champion
6,379.73896632732647,4,53.262703025133426,25,stable
10,386.8691576140186,5,49.23591125870968,13,stable
14,230.13470364704307,5,67.40359013837667,7,stable
0,60.028003549629155,0,48.076540158794934,50,at_risk
46,848.1486338469248,3,92.63151293025079,2,champion
10,387.88744662766834,2,11.010069423816793,2,stable
3,157.3728124075686,3,13.516740239458425,89,at_risk
4,140.7533344398002,2,65.81280998701523,86,at_risk
3,74.52565163080745,1,73.55329476177921,37,at_risk
45,1653.0405758209674,0,45.59078963133436,1,champion
6,172.5697527623992,6,3.3322996630001156,46,at_risk
22,678.5603850500075,3,84.97451701383012,6,active
21,405.44616221910775,0,10.03235064369228,5,active
19,457.8045993237126,2,10.044496424549976,2,active
12,233.8207528057798,1,11.187939160886263,25,stable
7,276.58231961072613,2,39.685644787957806,26,stable
24,511.23231783583276,2,1.2114346392119613,1,active
7,361.5299256663701,1,74.38963088426786,13,stable
7,225.57288003485328,3,70.4529664503185,23,stable
37,1656.7198223817334,3,51.68128544549431,1,champion
18,770.5987195241141,3,89.23462287036202,6,active
0,68.01777126334278,0,26.5813109210954,32,at_risk
11,441.6272722808373,1,63.02534952994676,4,stable
47,1716.8954397383636,2,80.49759363437762,2,champion
25,530.0680741803307,2,79.10592984815882,4,active
15,466.4899116191195,1,83.84875456387445,2,active
37,1413.1953930113095,6,61.78827486991088,1,champion
16,612.2535275660509,3,9.125353445150974,4,active
15,567.1346104539874,1,58.05364342233735,4,active
8,444.4852328148829,3,51.70700733446745,9,stable
9,429.973653858448,7,14.328678800045914,22,stable
0,156.80622677636606,1,95.38678270626745,66,at_risk
2,54.77407142341523,4,46.67595051670701,68,at_risk
42,763.4156193206356,0,66.29246428287559,1,champion
40,1994.1886044134333,1,28.34692286377347,1,champion
17,280.1916058136526,1,77.407417498653,21,stable
4,130.98578046461017,0,35.38118564262529,55,at_risk
15,271.2133552393949,0,92.65979616455165,29,stable
23,448.1292849368091,2,28.646016767849723,5,active
48,1630.6095373006697,4,80.99267808459666,2,champion
36,1327.550064876008,4,82.36599886685666,2,champion
41,945.4114170540006,2,91.01735997758271,2,champion
2,134.8898225535987,1,74.66167873956839,84,at_risk
15,472.9240887757441,2,64.59622695450847,11,stable
47,1700.7914434997713,1,68.15532305645498,1,champion
29,522.4465531712501,2,43.49953960381095,4,active
11,282.9288639057882,2,81.45069367493653,15,stable
34,1374.5961785256147,2,57.79158278228874,1,champion
18,462.4056036472156,3,0.7675338273787857,1,active
10,234.9026901792283,2,5.982420019631873,14,stable
24,643.5721984098283,5,65.68331145266036,5,active
18,381.71129056223253,4,57.00283799228488,4,active
0,114.48454335208162,2,94.3259839647858,42,at_risk
37,997.5321613692599,2,70.98016355375755,1,champion
16,478.97543348197644,1,28.031316452324397,5,active
3,88.46660869491372,3,3.5099810358257932,41,at_risk
28,578.2233724313727,0,80.11591854358024,3,active
1,50.32689864199044,1,45.56680469499506,60,at_risk
1,92.17364993136347,1,3.0938806633834526,79,at_risk
20,385.44645507726045,3,58.62446598219728,2,active
8,214.55036006660444,1,29.559598019630617,19,stable
11,441.24096767526817,3,11.419110719934478,28,stable
5,164.20722750648306,0,11.529591065688294,62,at_risk
2,106.56549287175338,2,29.097130217359524,83,at_risk
15,643.6110190102323,3,58.43000594348634,2,active
12,375.20400743765913,2,44.27547235405941,19,stable
4,100.37990281943284,1,74.40798752229279,67,at_risk
16,462.03941139955833,3,85.6467813196051,1,active
13,644.442144264199,3,47.18899526564565,1,active
3,142.85442791184406,4,79.32791990824371,43,at_risk
23,313.25800732888723,3,39.16811575786746,3,active
16,316.4952802879094,4,38.405557321162306,13,stable
11,418.9856033278189,0,25.98688192026024,10,stable
5,193.0714245627703,1,63.933347349980195,31,at_risk
23,540.4145511029483,2,84.8954261615171,4,active
37,1337.5865356350214,3,66.12574827990166,1,champion
3,190.5355025441324,0,61.093978654475464,74,at_risk
7,205.39252905186183,1,0.07615357322557914,29,stable
49,588.1013246347076,2,14.019426274241898,2,champion
21,652.9596782079079,2,55.37363252301076,2,active
2,180.3140687438146,1,54.937979527035864,88,at_risk
18,329.26403028518166,3,84.96595517091053,2,active
29,711.1801335267685,2,99.12627885600007,6,active
19,308.58577706146986,2,46.28679181118566,5,stable
8,217.55841496397247,1,69.25402460881561,1,stable
19,594.9613963208316,4,70.44833444162438,4,active
9,456.8089363887015,0,43.01580745807987,23,stable
12,342.60545835049066,2,12.893254183401503,24,stable
4,111.18937517742467,6,96.84344725318006,68,at_risk
18,332.66697504894523,0,70.99391892611638,3,active
5,351.7908396598022,2,35.28471112866017,9,stable
21,452.8201992337891,4,94.1707151394684,4,active
15,206.77057010196972,1,26.763811294659124,13,stable
43,761.4471936909144,3,55.41424871363658,1,champion
15,423.2477450866503,0,3.3303106240872515,1,active
10,234.60238786506417,5,51.10255064681595,17,stable
28,702.8230292006873,0,50.78529707784172,1,active
4,181.07786648376592,2,58.21268738819917,70,at_risk
3,168.59851677611053,3,96.98710131932685,39,at_risk
11,486.5129137263177,0,78.82097454264071,22,stable
39,1393.6744987749994,3,49.969504371427576,2,champion
24,401.5174338262632,1,42.778868077112755,6,active
32,917.0566398212843,1,5.940103400669605,1,champion
42,1210.500924548203,0,0.258036350373525,2,champion
26,666.2710826193392,3,3.9054795919460594,6,active
24,393.99085617203644,1,37.46628203798446,6,active
5,81.61818834011697,3,3.620483895927473,39,at_risk
2,198.98834341179284,3,88.36755109203534,55,at_risk
10,468.6989655364176,3,35.70050898864391,12,stable
33,637.4332430997384,4,86.05897429680911,1,champion
32,1138.9210281030014,2,41.4914358739398,1,champion
4,143.69458438209946,2,75.98252179065986,59,at_risk
8,442.003500546032,1,54.13256169009901,16,stable
15,250.44148401461956,0,53.37320257228868,20,stable
35,910.886979579915,2,9.430566206811509,1,champion
44,1486.9378025996466,2,39.127349552296366,1,champion
4,78.2145861311504,2,26.136355165290926,76,at_risk
6,498.0170865608998,4,87.93984652773995,22,stable
27,322.51133112217684,4,70.20589230339127,1,active
39,1402.1637716420514,3,3.195168474229604,1,champion
43,755.4266358166457,0,54.03706427393892,1,champion
22,454.3730624523858,5,41.27988586210123,4,active
35,1572.5855476335728,2,77.30773468140642,2,champion
9,418.0697318990693,3,14.761534896936856,2,stable
44,1427.4426319680217,3,12.06165844215108,2,champion
13,244.85515916221377,5,2.2413171761132666,2,stable
13,275.4346580698743,0,4.74644551432818,18,stable
45,1965.1406851020768,0,70.17319678606107,1,champion
5,119.83942483110542,1,79.32845502977476,70,at_risk
37,847.8731086100863,2,52.93469922285156,2,champion
11,480.47803380752674,0,20.828734262609107,20,stable
3,163.51649076006237,2,54.125188187880916,46,at_risk
19,457.59087962853704,5,64.86052147972163,3,active
10,285.4769785308622,2,0.309559999718656,22,stable
42,1091.9481249342105,2,46.53441775891434,1,champion
39,1065.9140124674627,3,22.283271202530898,1,champion
2,147.36911304881536,2,84.39578931436749,60,at_risk
14,471.75599616691136,2,85.70604517775656,17,stable
4,191.00589592492085,0,93.20122771274364,63,at_risk
1,198.70890049409687,1,33.37720909166778,63,at_risk
5,192.64838775782232,3,69.48037285682514,60,at_risk
49,1663.8733643723315,0,77.43692490520306,2,champion
2,188.04858503757603,2,1.6027782647639044,61,at_risk
34,683.3925731316658,5,2.303920702046014,1,champion
26,684.551690610582,0,58.09004361800633,6,active
19,387.62878534987595,2,92.99062662807707,6,active
40,1866.612587106181,2,31.660158735516163,2,champion
36,643.9774819703686,2,14.189921009068552,2,champion
21,775.6548502606623,1,98.26199088868833,3,active
5,155.27255679383313,3,79.83791777227489,63,at_risk
35,1297.7414644208395,0,1.6365203852162669,1,champion
5,166.70540454868305,3,20.389354083862045,80,at_risk
23,424.6235412042768,1,78.07796231420984,2,active
4,166.32998153162882,3,30.400287985262075,68,at_risk
0,128.0551876481287,2,78.96537146683528,31,at_risk
40,1017.768975782147,2,33.30843644855417,2,champion
23,715.7054091812298,3,59.67125957479469,6,active
30,476.0686740766275,0,91.14139892999266,6,active
11,455.68415858009416,1,53.816252660826244,8,stable
22,643.3505424428296,2,13.071763808166548,5,active
15,605.870029471743,5,31.29061096183009,2,active
20,460.334236363213,1,49.915407883277176,4,active
7,309.0784281260925,0,25.11868435664628,10,stable
13,363.1543325679416,2,27.237796006940595,4,stable
25,646.3548949272171,2,85.56430578750546,3,active
39,805.7143361142386,4,89.05320083319452,2,champion
4,482.99904235477237,1,88.06539311498022,9,stable
15,318.0969273112676,3,16.659933909337788,19,stable
3,50.094472078899685,0,4.196220733798639,89,at_risk
13,377.31858606481524,1,22.133388867066785,19,stable
12,496.4456477877248,2,95.70332855256731,3,active
4,63.68810488432356,0,47.58286715253036,39,at_risk
3,192.12517416257882,3,99.62813782994789,81,at_risk
37,1242.3091128336537,2,82.3538193365139,2,champion
11,491.17394171811986,5,66.53938332700065,25,stable
48,1130.863336675362,3,21.939753049302425,1,champion
18,782.1377712423125,2,54.8054094518576,6,active
45,1480.7476872472769,3,84.04513282307605,1,champion
47,1021.7503526636141,5,6.977568200697504,2,champion
13,268.346726705715,0,81.21456629897916,3,stable
2,112.36853892604873,0,51.02254569836748,32,at_risk
12,219.654360581499,2,66.12182867650846,2,stable
6,178.32758083069737,2,12.921436325987601,66,at_risk
23,522.1498075489773,5,19.859414570442656,2,active
1,156.77411347520962,3,38.92243154006275,30,at_risk
12,765.7469593482156,1,0.24975660257747778,6,active
22,790.1451704431007,2,11.806937212199319,5,active
11,263.6574488525683,3,18.123442845479566,21,stable
34,997.7019851079218,3,4.920187647956431,1,champion
40,1997.6324059126082,1,9.58406212608921,2,champion
9,412.52187448624454,1,4.103073911257993,28,stable
12,227.63302849313357,1,6.748749075255988,14,stable
52,665.7737970834212,1,15.562554688200937,2,champion
14,426.38663338752326,1,51.32537779695553,20,stable
10,325.1664315395239,1,56.770282598884414,29,stable
11,240.51650020154295,3,33.34126673219924,13,stable
7,467.6821161234221,0,17.0993732418774,13,stable
1,88.08483815031761,2,87.62589728514398,62,at_risk
34,1829.516029151451,3,56.058950167264335,2,champion
21,650.3673665996595,1,4.889823175202245,4,active
32,1524.437751516666,1,81.30886796158066,2,champion
18,317.7050709243893,2,54.58021121640897,4,stable
47,820.2736624531337,2,30.828639454872288,2,champion
21,578.3038761724944,2,86.35625374305361,4,active
25,665.652602611443,2,44.95123039885646,4,active
41,1550.2910779396602,0,66.182482625299,1,champion
43,1190.9511381188238,2,3.4861313876125677,2,champion
25,699.3520097194644,2,90.78673387463589,4,active
2,87.4492601100432,5,5.13240009421434,42,at_risk
4,97.19994843602163,1,26.582498658874385,54,at_risk
18,634.8258965345209,1,29.49407171634838,2,active
12,217.48218692619926,1,5.5338879591343755,20,stable
39,795.7407704790916,2,63.530893752237716,1,champion
22,640.7686551413686,3,5.1096402969528,6,active
10,477.32824222695126,5,58.39668227186603,20,stable
18,289.1692625972169,2,83.50465691510716,21,stable
4,199.13078673257104,1,18.132552511791744,74,at_risk
13,345.39772197422474,3,46.48982118837854,4,stable
48,1146.5078595363975,1,25.501130184764985,1,champion
0,66.98621968301771,1,66.60754238926778,40,at_risk
37,1720.3278638244146,1,82.96400286345714,2,champion
4,138.04891515890367,1,23.82211420571554,71,at_risk
18,716.6527743808524,2,19.99073572990526,1,active
39,740.3505583129254,1,70.08304522441847,2,champion
17,484.6689329232637,2,15.381532197237291,7,stable
22,369.69372345342845,0,38.99810788672544,1,active
1,122.66338227507755,1,17.565625326703447,74,at_risk
33,1933.0075726247487,2,14.59192284630182,2,champion
9,306.34545805126345,2,55.29705069100228,6,stable
42,1583.5457194401267,0,32.12115867781424,1,champion
18,335.3401271470116,1,96.09339479109774,1,active
2,121.89212223529366,1,30.35776309019954,32,at_risk
6,145.43967009537008,0,41.57875885590874,83,at_risk
19,484.7768613379994,1,8.861911864044458,3,active
19,350.7924125174094,0,94.7049356726524,6,active
19,318.27469961936237,1,62.33933325979915,4,active
15,415.1606353581048,3,54.717134066679705,4,stable
22,646.5754381707158,3,17.38570095505002,6,active
36,1843.0628093861185,1,93.96034684965629,1,champion
48,1513.9510009538058,4,30.642735247924623,1,champion
21,671.1233164340356,4,96.39128787729318,6,active
3,158.72085871651126,5,5.449651658339427,40,at_risk
20,739.2451971597039,3,77.56394381700179,2,active
5,87.66260558875382,1,20.365382851049528,62,at_risk
3,123.0482372220002,2,82.85457870570909,86,at_risk
16,532.4380650579797,1,45.97603512593673,6,active
14,750.7821783121684,2,62.97796978595359,1,active
4,60.3914714989415,1,94.54063394199619,67,at_risk
42,971.8460449442464,1,82.91315798121033,2,champion
2,146.61221022326305,0,15.560435622847212,60,at_risk
38,688.0115935413742,4,93.57877359082548,2,champion
31,1647.4134076760056,2,10.060137747068676,2,champion
25,664.4016839538259,2,28.513479686543917,3,active
7,272.12783851960774,5,88.7169099635017,19,stable
2,105.48293410404229,5,71.30912510383108,58,at_risk
35,1439.581900911142,0,51.75349603429294,2,champion
18,473.539865174695,0,14.25995879628742,3,active
11,293.0993457997019,2,13.294874413876679,7,stable
3,197.21574767291293,2,55.68082722763209,54,at_risk
13,480.5662107928459,3,66.20790359184397,1,stable
24,339.4744906705831,1,49.408073397631156,5,active
20,468.5725375999958,1,15.250461066361797,5,active
2,130.5742836447133,3,70.27729009984364,70,at_risk
40,808.967786640695,0,14.871015315340097,1,champion
3,101.23408007877802,2,5.259597214614109,51,at_risk
12,401.9251556042967,3,13.700136561291831,12,stable
61,1914.8085988342634,1,10.453825135678619,1,champion
8,71.9887858257777,0,21.999593577549525,55,at_risk
9,467.39382767885814,1,52.464477933342245,23,stable
1,86.05618574713512,2,47.34207045270876,76,at_risk
26,609.3746345307974,4,37.5273220570002,1,active
37,776.7971278387021,3,92.1269839964648,1,champion
7,61.06343425543628,1,52.9595797888312,54,at_risk
14,451.24482932317295,1,67.24100017542112,6,active
4,134.11002323997974,2,35.89190026507518,45,at_risk
23,493.33927399920725,4,70.75956478825634,5,active
10,469.6762177221408,1,93.33978954962592,29,stable
12,242.86431661164937,2,55.40352930296566,23,stable
16,694.1090450909556,0,68.40327283068719,3,active
12,455.2212908675939,2,57.28622393986418,25,stable
41,1566.4782382674011,0,89.01245129060176,2,champion
8,428.9465553711429,0,1.7447802648874244,1,stable
0,132.18545723423324,1,76.46746741569797,49,at_risk
40,1538.2739599750437,2,78.41258592953534,2,champion
5,187.30389709003458,4,28.073965642246378,78,at_risk
5,194.78256197165388,3,61.56523527716885,50,at_risk
11,443.8328284428404,3,29.245936764013237,27,stable
36,1032.3716934591148,4,2.653383956456079,1,champion
49,588.3793011890995,1,44.52202169686701,2,champion
4,73.65727971486687,1,31.119115564502042,47,at_risk
44,1390.18455985495,5,36.827425218649964,1,champion
19,534.3328352942552,1,51.99994157867987,6,active
53,871.2245254767565,0,29.322669848060034,2,champion
17,340.58432047692554,4,71.5614846728005,28,stable
3,105.74075210543045,3,7.1127354897492445,31,at_risk
18,439.2779964834937,0,33.3155423110515,2,stable
14,420.90228952573284,0,8.556082657708963,27,stable
16,591.2922578177966,0,38.71708406540924,6,active
3,95.24971254806835,2,80.68581115657918,77,at_risk
19,335.5224623069983,2,53.14121952375002,2,active
7,324.3714337808437,4,22.552854815233125,3,stable
42,927.51931917239,1,55.74462904189789,1,champion
41,619.7247909960332,1,86.04464564931259,2,champion
27,561.3601075075132,1,13.600416978073394,1,active
12,209.33929160721442,1,87.69539131833342,2,stable
12,371.6537015254961,2,77.7443787320302,23,stable
6,90.45553761890203,3,86.96764073910522,55,at_risk
49,1686.1792245904467,2,91.7055284237566,2,champion
36,1135.9711626656333,5,29.93886802253464,2,champion
40,682.4546780754794,2,9.697341137444104,1,champion
19,524.7942629570518,1,42.82453588526738,6,active
17,478.34658349744717,0,92.52787870703733,25,stable
10,495.9948277842802,3,13.152468216222568,29,stable
7,224.95529266322342,3,17.12546546180336,17,stable
43,847.1975839102353,3,4.4093952318307705,2,champion
2,63.47752828606107,1,26.45603494892743,87,at_risk
12,333.0659569330991,3,41.76091816881154,1,stable
2,83.80597512707253,0,85.46648152927888,34,at_risk
12,687.082772900364,3,88.60285507092848,5,active
10,295.6036508795676,5,62.560000686458395,5,stable
16,422.3741457299203,3,36.09109569422869,28,stable
5,79.78413970697189,3,76.70171543510183,66,at_risk
0,134.1577133537135,2,78.44851986851099,35,at_risk
12,424.1812723416741,0,11.460346005369892,4,stable
16,747.7768064426182,0,41.293505715349234,2,active
1,198.3594607444344,2,27.777422355114656,74,at_risk
11,255.3318412289219,0,71.16657130211522,6,stable
6,102.71958709841155,3,19.553614856037726,54,at_risk
3,476.1878384730117,1,1.1093481358390722,20,stable
6,55.50410205627632,2,89.23859604805705,53,at_risk
5,105.53911733352264,3,97.21126521976124,48,at_risk
45,559.1344623689552,1,94.75756286101021,1,champion
7,359.4405807478125,1,32.18108239931501,8,stable
10,289.6884956455318,0,77.79057129723584,13,stable
20,700.1476456843089,2,77.39677805248432,1,active
20,486.771203646499,3,88.23082011889281,4,active
21,428.96724989113216,1,86.74078673374883,4,active
15,725.4868800477707,1,34.978968140872446,2,active
14,481.8336779496087,1,18.127949307763757,4,active
16,402.6834880503023,3,14.075673012365774,11,stable
5,132.80986025167005,0,0.851839113949826,32,at_risk
15,798.7057457581383,0,20.375528916040153,3,active
39,704.7564101915551,0,32.124957369911414,1,champion
17,445.9108867581876,0,17.529281843658552,5,active
12,404.9566097735923,1,37.788692524769665,4,active
2,87.61344647688962,2,95.12177288294981,87,at_risk
42,1583.983460432328,2,63.24751226498672,2,champion
51,1545.7722808964056,3,32.225466710069675,2,champion
19,311.3609314919228,3,11.955366529628918,5,active
13,485.1875418697572,1,16.345561107126972,14,stable
15,471.0863257468228,0,68.37305257907985,12,stable
0,60.196621165380115,3,57.67460481835817,64,at_risk
9,431.09530597813364,1,69.66678684111966,16,stable
11,203.1662781312327,2,25.681351135692022,28,stable
24,775.2762696634999,0,55.86996511237873,4,active
0,167.47200618816638,8,51.07826176845146,44,at_risk
15,608.2761787197339,1,20.50409115734919,4,active
4,119.14015322601279,3,29.95391152221184,33,at_risk
16,374.4397068959211,1,20.575512498563764,23,stable
39,1354.2550938113152,2,43.953028528706085,1,champion
3,91.98614379954374,1,97.61795704512,81,at_risk
5,167.7396771833369,2,60.083622284108706,68,at_risk
21,793.2530677634826,2,32.258690849810534,5,active
41,1933.5167134521419,2,7.32111906793087,2,champion
8,478.4120556407963,2,16.927516341740567,9,stable
4,115.17146796128544,3,17.36764874842247,32,at_risk
2,64.14732973273144,1,31.69292190233798,53,at_risk
7,227.1340450349982,1,42.3487564306401,28,stable
39,1050.731827539284,0,43.51940581226018,2,champion
15,248.10729337170258,3,44.87981608696763,11,stable
20,416.52685131725457,0,38.39864192779946,4,active
5,209.13214157109212,2,29.347473132616308,27,stable
3,71.70366206391859,2,28.393629888140804,86,at_risk
9,359.6833888614283,1,97.18832055692623,20,stable
2,57.82488981017401,3,1.0836336319403506,53,at_risk
7,235.3168171791125,0,83.21441421382055,22,stable
38,1146.5652143837465,0,13.718132960464935,1,champion
2,104.05278656531385,1,73.14629150971962,43,at_risk
24,405.53646997494246,0,95.1451451103629,1,active
41,1696.538356433212,1,32.89486929956921,2,champion
10,252.72587480151574,1,50.5813564456427,27,stable
2,132.06699566836218,1,45.19032290671675,49,at_risk
15,322.3586455877047,2,68.66151401805172,3,active
37,874.7734004910986,1,91.78491694385981,1,champion
33,1330.546917076706,4,74.9112522470898,1,champion
41,1881.4105478641134,1,76.0061975352263,1,champion
50,640.2497448082148,4,80.65685002742326,1,champion
44,1582.5608181297916,4,52.89989148372025,1,champion
1,90.86798256290429,0,8.492018549794656,54,at_risk
28,556.2476142175967,0,43.68721473570568,2,active
3,52.14099256684312,6,43.34095734040139,87,at_risk
49,1133.3766702130001,1,18.112921074555256,1,champion
4,125.00142828146733,4,0.7147844021581418,77,at_risk
39,1274.8099513183784,1,92.18281099751545,1,champion
21,423.8466326972909,1,53.74136667105102,2,active
21,703.0836573695572,1,75.0741012572704,3,active
19,301.07726547689316,4,30.587377919072544,5,active
36,1962.4402756169532,1,72.48293937876933,2,champion
36,585.5386762453053,3,64.56353347619638,1,champion
38,1515.052857207643,2,31.928736766896925,1,champion
11,401.93616001448913,1,72.38779062469304,25,stable
8,267.7977785847929,0,97.28838854925476,1,stable
60,1406.5617076004783,4,89.60588184228361,2,champion
3,118.96144376779232,4,33.59512350570875,42,at_risk
9,305.715997564031,2,31.473962222716136,24,stable
3,164.27218561868975,3,57.286405626859136,82,at_risk
14,412.13083551278123,1,76.8409702499651,7,stable
19,774.546004705269,1,6.2238024268918,6,active
3,176.2376874402744,2,18.43035622943181,46,at_risk
21,475.3631452681357,1,43.16743874242122,5,active
4,121.57416066836953,2,79.03390765447482,35,at_risk
21,493.5554494827611,6,72.20961934421895,2,active
1,114.02545044608048,3,8.9520574293241,84,at_risk
27,631.9835694764676,5,20.752471504555626,6,active
4,163.15929208101943,2,68.32394320856116,67,at_risk
33,892.1082934460139,2,40.59519762793289,1,champion
5,463.1604092098061,4,93.96604054543398,11,stable
24,528.0496138377033,1,28.68691520629516,4,active
21,660.5170833877154,4,14.170255452078862,6,active
38,781.5874410164243,2,27.833708550286083,1,champion
19,594.6832056356379,1,92.48821419133523,5,active
2,74.03256160046615,2,1.8070251582233854,40,at_risk
8,483.88869919064103,1,37.54081973491255,6,stable
8,390.1956125830251,0,11.720345848548696,1,stable
41,1955.8656284436647,1,47.06099303468897,2,champion
20,425.945283797121,3,92.04450459668489,4,active
41,928.6561663126898,3,60.526299626739366,2,champion
19,469.5497617098063,1,76.74355004822424,7,stable
12,407.4194501410402,2,59.85021554014751,10,stable
9,362.44830217039356,2,5.720372293627307,17,stable
42,523.2562332691301,2,94.88827623423305,1,champion
20,542.7286345842424,1,81.37653867239193,3,active
8,324.1098759770772,2,14.309670842059552,27,stable
10,474.05253948276726,0,27.25751648460475,23,stable
7,124.98111868247582,1,84.50265269261543,33,at_risk
3,185.19431834430694,2,6.048947394162452,61,at_risk
15,550.5257598264521,1,32.21451425441945,4,active
11,241.79732011054537,1,72.17966132195238,10,stable
4,163.90034732128373,1,37.39141247512489,65,at_risk
21,375.07934777507745,1,26.36815406968053,2,active
42,661.6132798362581,0,40.1384574776632,2,champion
13,415.4675081943411,6,52.12210113339254,16,stable
35,890.4460799304342,3,2.961544417514017,2,champion
41,1931.4033938458851,2,54.12630570408239,1,champion
11,461.097451538815,1,32.76251499907167,15,stable
19,576.8334627152807,0,93.42091523226567,4,active
22,545.9314990287604,3,61.143377739867255,6,active
50,1247.0706555876352,4,9.385273223263102,1,champion
19,439.04393440577275,2,11.685849309602613,5,active
20,784.8708749354066,3,15.234264739428937,5,active
22,1689.966837037473,3,17.962433514819487,1,champion
13,422.00739466681324,1,76.8838226716472,15,stable
47,1177.8178507079106,5,78.91835506364518,2,champion
41,1542.681974485145,1,83.82218594780521,2,champion
9,327.5619826993079,1,0.7129883275417304,25,stable
32,1746.3950892815733,3,45.26933101941053,2,champion
14,750.1702567821183,1,20.485764765529336,2,active
49,1983.19211009963,2,32.89669699346665,1,champion
35,1696.315288268611,1,12.407397487423367,2,champion
7,132.91761707157184,2,69.73961371584366,39,at_risk
2,61.149501185298895,3,92.64313991486691,72,at_risk
50,610.9314664360899,7,35.350409371184575,1,champion
38,1580.5255989238053,1,55.45010189616354,2,champion
6,93.72802279069488,4,56.232318292183756,83,at_risk
35,759.4918972688408,1,82.2310465155297,2,champion
44,1213.7914244443664,2,6.501398950855886,2,champion
20,469.2009378687551,4,64.6374958826419,2,active
15,460.30530987294264,0,58.29584995277322,6,stable
5,69.29598783715524,2,34.12483743273496,47,at_risk
3,94.87327193510495,3,33.522659491228936,82,at_risk
3,155.4647772529328,2,59.901603154516515,76,at_risk
20,385.27558147011274,1,44.508635429785755,6,active
11,320.3944447646619,3,52.24846674843222,8,stable
3,67.83285741526335,1,49.20045904707098,85,at_risk
1,121.12185381822613,1,93.8890348006593,35,at_risk
12,316.9048469828884,4,41.14388959877816,20,stable
26,567.1867032970728,2,85.0819539861724,3,active
1,159.9882327187474,0,2.5391679323131466,45,at_risk
38,1803.0022394296454,7,56.51583519199676,1,champion
36,1794.7202945084407,0,14.333892008109771,2,champion
19,385.38733064868757,2,50.88558535612571,2,active
48,713.7306379026813,4,79.04594467676895,1,champion
16,677.2744899994694,1,47.8241036651965,1,active
34,1626.3996460613482,1,11.979335789556057,2,champion
4,87.57292281337489,1,75.20400077464282,40,at_risk
48,709.3117312208886,1,80.64314800527048,2,champion
