monthly_income,transaction_count,avg_balance,credit_utilization,payment_history,debt_to_income,employment_length,num_credit_lines,num_inquiries,loan_amount,loan_term,interest_rate,credit_score,risk_category
2349.701983669519,15,2520.270995453796,0.05591461824791826,0.9773359984485566,0.22313370099073543,213,2,0,14273.802487402761,6,0.22529522619767683,850,excellent
7003.755966786401,22,3674.406442141332,0.10060301740046272,0.9192954413046426,0.13077245156477557,9,2,2,3848.5588148940346,18,0.10258882484804421,850,excellent
1094.9346847668294,21,3730.29755560515,0.30072292517186044,0.9395254510977202,0.09282493268668664,183,0,0,3414.762856200329,36,0.1167405200972168,850,excellent
2516.6588752464304,16,719.6745380467306,0.20628284025588353,0.9837858206405059,0.10769105627543722,29,2,1,1213.2753809210108,12,0.1773869899679948,850,excellent
1469.7458881887878,17,2145.0983716630262,0.3921888969384041,0.9058998103659347,0.21990958730587337,133,0,0,2492.962669372991,18,0.23147028967434807,850,excellent
2067.5616907344433,23,1839.309928771974,0.5387319879112528,0.92444977911384,0.13532942331186076,203,3,0,1961.5664708816157,24,0.11632117286440385,850,excellent
4623.418756921731,28,1388.1042481181512,0.3561318070579722,0.7548424409802659,0.24221837396420834,55,5,0,2028.4733327742085,6,0.13709338601561344,766,excellent
8815.83063290615,30,910.8167245464781,0.5405441212075796,0.8019698798803563,0.14306552840498526,65,1,2,1453.2204631583338,6,0.11169550285336988,780,excellent
2437.3699175562574,19,2958.73055148496,0.5738306924311387,0.9133727712824063,0.2254887950806475,211,1,3,1732.4400960425564,36,0.11938565616376824,850,excellent
3184.0158026786626,22,1548.1177500938531,0.18262013046245618,0.9307285329556412,0.2607634357657912,237,3,0,3524.950117258289,36,0.11321787050812471,850,excellent
6382.327000986168,21,2125.9523445324053,0.2145015176804824,0.9983773573411217,0.12536981817352968,2,2,2,4089.4813287056027,18,0.236465387624012,850,excellent
3189.9843603177396,15,2686.708112780402,0.4652518992834369,0.9357868998320729,0.016510355107446736,119,2,0,1657.9342637839509,12,0.21501576925715674,850,excellent
3921.469192175258,19,321.1656558169044,0.057662296521863464,0.9182593851948948,0.37656708286276763,133,3,0,4215.907009634983,6,0.21624183591852936,850,excellent
1324.4588022085795,14,4273.674856862823,0.1876742103877428,0.8874376892215579,0.10271451730960027,126,1,2,1217.3705025248591,6,0.20654775608564283,850,excellent
4792.9202559337855,22,451.9097959781039,0.4340960228239366,0.9060267263693695,0.2847915763003039,28,2,0,7784.323326986943,18,0.18195565675208997,787,excellent
1999.3869371049757,25,2242.3580775392015,0.16684467650869628,0.9230534871340158,0.26447506453836805,21,1,1,1308.5347617998243,12,0.13880616410484625,850,excellent
3318.5654428319262,12,2361.639606186623,0.5498848393803346,0.9757562445396106,0.17385305839917264,84,1,1,1952.4611543111116,18,0.22943286499463783,850,excellent
3566.7595566556734,18,4609.317679579869,0.21042756321193345,0.7636099087657479,0.13289877197204758,215,1,1,9459.407026072748,18,0.1623133370422749,850,excellent
1988.1643811498293,23,2490.6424976518747,0.3798642667858605,0.9646914224136487,0.500427744221118,44,0,1,1410.9138231072857,36,0.1947966017799904,835,excellent
5929.080026721623,21,1377.2937362500465,0.35574830490357817,0.6140118299439558,0.06435861437263266,160,5,0,10025.362549500476,24,0.15504293822226167,827,excellent
4411.733447679591,16,2449.978589652734,0.32618882389163445,0.8991086205053545,0.3807186946384523,106,2,2,1186.5231182170164,24,0.1839310959681033,850,excellent
4003.865292766962,23,5764.4631639618965,0.028074531571588436,0.7819596620866069,0.34603861096164185,70,3,1,4003.9869322110776,12,0.13197213680246728,850,excellent
4353.284543559756,14,8047.685715089988,0.2975016132847562,0.9402806818680194,0.6610804321067963,228,3,2,6218.369140271398,6,0.21686732656975596,850,excellent
2247.4918606118995,27,478.25515955817536,0.1952086323263965,0.9675768543344904,0.10942687781237545,167,1,2,1155.1456164030897,24,0.15014036883717946,850,excellent
1517.229710523827,29,4956.957990258226,0.31139577813348973,0.9527169669552317,0.13687212280144295,186,3,3,5525.2530035764785,18,0.18307340565871905,850,excellent
7391.178083594692,20,1395.8508287671386,0.36465912891092805,0.9605422425645896,0.03850549881835695,177,1,1,5876.722415668454,24,0.14544390013682623,850,excellent
5059.189060197543,25,3882.75223336075,0.33472864803362795,0.9963706013586058,0.13950356973659234,41,3,0,3074.6867372420484,6,0.17151110063179936,850,excellent
10143.488013063594,26,479.44972062895505,0.2753937129834342,0.987026072777142,0.24030784518051487,77,2,1,756.5655596281715,36,0.1173029517189192,850,excellent
3353.1471131278986,17,1007.6992194334039,0.4126055774559751,0.7892497776204842,0.1685949657220569,0,2,1,4136.751670043058,36,0.1890340935418383,755,excellent
2403.5726944346375,25,5316.7910631363075,0.5541826145072428,0.9576212486014054,0.2822251780976118,58,2,0,9468.10591712817,24,0.14207836051815684,814,excellent
2884.962097435673,12,2391.1159983550087,0.5762349385570523,0.9737584989239889,0.28194530741777,214,1,2,4536.642755989956,24,0.2152273143207675,850,excellent
2739.05116584312,24,824.9851320148409,0.5666986452106645,0.8273707739454086,0.45506339536996593,189,3,1,3956.693250275406,12,0.10236955630564168,798,excellent
3450.407136121977,18,1346.8341374881356,0.3587781528679279,0.8498778041986903,0.3136904775331955,49,3,1,4941.069276576754,12,0.1987065224738418,781,excellent
1878.765339022088,16,1498.922966636242,0.1418028260693368,0.7635679806765989,0.16569275780571138,88,4,0,4327.8582748591225,12,0.18989578017069061,850,excellent
1754.0494514490058,17,2057.089473394766,0.3554983497386921,0.9671833392173631,0.033151585185026845,97,0,1,3105.061542560208,6,0.14754785411458843,850,excellent
3355.339120257778,20,1174.8314766848844,0.25658509069521707,0.8645104345062096,0.3052564160181928,212,2,1,3166.1539071542948,36,0.16896964328002972,850,excellent
4444.851541362841,17,8289.089418729529,0.2503285579246138,0.8801106030722441,0.2778116944899745,151,1,1,4511.6188674778505,36,0.18104657612064196,850,excellent
3163.377133007901,20,1145.346121498384,0.341453696496875,0.9763693544872099,0.3182842920465216,205,2,0,1844.4552318520546,6,0.17482610542231541,850,excellent
6253.289587783888,18,1510.8903232613497,0.316682834091417,0.865384117914774,0.055387944448120015,11,2,0,2041.4576446699489,18,0.10739597457129113,847,excellent
3762.974652483795,22,624.5751730305564,0.4615114761937102,0.8900985238662773,0.28571492647881874,31,2,2,7466.280211839722,12,0.18503360314300624,798,excellent
2894.5352865195396,20,2263.959299576249,0.05978222746749523,0.8270282658173436,0.21848289238184085,179,4,0,1663.511541213795,24,0.22900274014459793,850,excellent
4047.7971951338077,14,1876.1323461601141,0.5079487232720551,0.9499301387025393,0.360706611420758,213,3,0,990.6029340443268,18,0.24137668208498314,850,excellent
4180.760551375964,21,2728.1634071752046,0.7138449099246617,0.9284090470456962,0.2556160133800783,215,0,1,1238.7872624285878,24,0.13143791652435433,850,excellent
8291.374073391153,25,875.6173646020503,0.14226069717079626,0.9075414047384232,0.0941441894374092,199,2,1,6002.497636079874,24,0.12885544586162012,850,excellent
1838.3282070527177,15,9814.512118025503,0.09567887167249445,0.8999734290433631,0.20059036831506682,160,3,0,1328.2627715520155,18,0.10243718145926818,850,excellent
5438.085503923596,20,843.0147373091303,0.37063771180476573,0.9446522125967588,0.08272516502365414,157,4,0,2056.6953480014845,6,0.20737422216027912,850,excellent
1597.4904148075082,18,4565.410865985893,0.2092928006735508,0.9865414564129904,0.2264803220440713,14,3,0,5189.543312608423,24,0.14392747976018214,850,excellent
1208.2224368549316,22,719.6994162015675,0.5201696451834074,0.7319718327281121,0.07105275947422843,207,1,0,9629.422106615226,6,0.15892492240443834,818,excellent
1620.5102709407015,18,4457.058739729988,0.09640098561625418,0.9536329486178438,0.28007801382895814,3,2,1,8315.18928971747,18,0.20130110020505326,850,excellent
4593.566516006717,21,1153.6241490831815,0.2712754570460727,0.9752528042481984,0.18510664549958336,68,1,0,1977.8842938424937,12,0.11669987142767169,850,excellent
4870.709276617092,20,964.2129727993919,0.3032684130394381,0.842333599259571,0.1628948956824816,94,5,1,5509.255692252059,6,0.15742025241597773,850,excellent
6219.267711978539,20,3931.191560424084,0.2857283275617304,0.9808173969827138,0.17964390368612757,203,2,1,4876.650361361028,24,0.146259035668348,850,excellent
1415.7052064555992,25,1658.2266803923112,0.1846463114248762,0.9050348246232015,0.1919478247934234,184,1,1,1192.125875442231,36,0.2468031108260624,850,excellent
2298.6430134815378,13,2077.649657982575,0.79537164096653,0.9003161653133906,0.17809128963976506,179,1,1,2146.6889319488496,6,0.22472887400120606,799,excellent
2117.3728540466755,23,1363.4199238403694,0.42330376524583746,0.9511194114203423,0.19860694854630256,133,1,1,4041.80711692701,18,0.23282527235397946,850,excellent
2205.340524907184,18,1715.7207781007912,0.2876327110444542,0.9644953633379584,0.10912194643198017,89,2,2,2946.193369688926,36,0.1652613228329351,850,excellent
2482.5657460800444,17,644.2048568722297,0.1467821310050419,0.9331461599777879,0.20168545069683805,27,0,1,5048.412470117853,18,0.23454160341190583,850,excellent
2370.5862268251485,19,3787.5168511259403,0.3795316141901878,0.8043881680973803,0.2795143508959473,161,4,1,5524.03807714004,36,0.11611487076300564,850,excellent
5076.807021378225,17,609.5709416584081,0.11498805998774708,0.7429403810540338,0.13199603988808598,32,3,2,8090.946456722471,12,0.13476156275078957,819,excellent
3156.6516132946285,19,7293.846202124815,0.3875283295744393,0.8710503594658437,0.05942894838459616,235,2,2,1913.2582167362352,12,0.12998338467336729,850,excellent
3082.4569023625477,19,5099.263413330809,0.48603367335859754,0.9875293765164431,0.052916244303550616,163,7,0,4367.285974440675,36,0.13006071073441033,850,excellent
2974.4345719618645,24,900.4483105543446,0.5092665733089629,0.737226562423154,0.30266945080293073,69,4,1,1524.334660917137,6,0.2431278020347506,706,good
4576.056135692933,15,3335.5378215169635,0.12741506003973255,0.9542125934964713,0.17729903842084052,112,2,0,3286.4179606806297,24,0.15685235872932704,850,excellent
4715.976184490317,19,1045.9605234159478,0.22644054740850506,0.7391005598509673,0.20513766392330518,177,2,1,3762.985715336489,24,0.12702028038236354,850,excellent
5883.551596345026,16,744.8154733216583,0.2698121315844425,0.8743189456065891,0.14088775417678012,65,4,0,9961.957559620027,6,0.24219337596884222,850,excellent
4308.922969960964,28,905.3088055099582,0.2500544168984774,0.7483722965248131,0.14875597003255037,133,3,1,2194.54430352723,6,0.24099942738878352,834,excellent
5702.2700098708465,17,3014.8903897648092,0.046841336038742486,0.922142069253387,0.15499848518673723,26,3,0,1143.2815190588385,18,0.21516011030426815,850,excellent
9090.332180554371,12,6184.201353439329,0.7352536487890388,0.8831475929943798,0.16440087546747434,153,1,2,891.6688100120292,12,0.18522225944063914,811,excellent
3807.584004774029,19,1434.9051578899525,0.13598718562262627,0.8876861512789023,0.14877480019310568,162,1,2,1420.1819529594457,12,0.10732634820321973,850,excellent
2199.8828535558905,22,960.8402051788016,0.19397909782835146,0.9192301297753193,0.2199086738188856,15,1,0,2342.431247367861,12,0.13254637349950327,834,excellent
1676.8821486623576,20,7692.985518224435,0.21325719800193202,0.9815405234527911,0.26403193785208745,56,1,1,1248.1292219674388,6,0.11979921699828837,850,excellent
2184.5898487173868,16,1359.2990720196096,0.36485727901348625,0.9516843394795591,0.37014505440146184,187,4,0,4352.583080981698,12,0.1954759061211474,850,excellent
3738.8695114212696,21,3012.7328412732063,0.32959566643440924,0.9719513403364926,0.038995216374635634,151,1,1,3163.8429075438917,6,0.11105423896576054,850,excellent
8883.670610557918,23,2759.258466655404,0.13759205331342172,0.9916893010716723,0.23980393016091336,3,1,1,3663.641500028735,24,0.10413485809317152,850,excellent
2898.31768978714,14,3896.6393510693542,0.3779264750950552,0.9933197851562972,0.10095379896247682,235,0,0,4171.031524081743,6,0.11775963024730188,850,excellent
9274.519178631155,11,1302.1645179381987,0.31766655426433194,0.8304505499855441,0.37217102518090006,147,1,1,9964.19241480717,36,0.23046939489489585,850,excellent
3796.4887434638194,20,4024.798567034534,0.2912268058902423,0.9081487887715715,0.31916658153164734,167,3,0,4012.098297960593,36,0.11836652618171627,850,excellent
2105.019377471696,17,1799.4724270692564,0.07568585742855799,0.9829007724696085,0.07395498213587814,85,1,0,3312.168162972322,6,0.16792231363093932,850,excellent
2405.6897867437087,13,1854.407117589148,0.14945930881794803,0.956958130265566,0.35956271046284144,26,4,3,2041.572714875163,36,0.2157625374772155,850,excellent
3036.2644641068955,16,583.563225439194,0.12238692732653281,0.9818565642432265,0.1536607624466543,201,0,0,12741.96213093653,12,0.20274976782929496,850,excellent
3693.896790114316,12,1172.873100860169,0.11443740929068365,0.9980845242225641,0.2137918704111759,238,0,1,2349.8654625597724,24,0.12561335458100784,850,excellent
3030.8242009469823,22,4207.532105383061,0.4045796115742269,0.9800745139785497,0.20239619468734596,42,1,1,1620.3786149010284,24,0.22687695012713655,850,excellent
3662.565316981019,20,3749.9588929911765,0.34327946174985874,0.676471436450481,0.17186728990634217,210,2,0,2021.7580864907272,6,0.10270230407443122,816,excellent
8033.675480026858,23,1120.0685687779303,0.11456897235203924,0.9128074045544354,0.009296117599402834,39,2,0,1861.337304863711,12,0.16927697062395958,850,excellent
6277.134103422338,22,990.626769565066,0.07344391963437288,0.9441056611119123,0.17999577375302406,119,1,1,2218.9790544762564,18,0.1745212753177263,850,excellent
3379.2994886223946,25,334.35630941744836,0.059058429666319676,0.9214042570829953,0.058677891102374334,81,4,1,1725.7200828574923,12,0.1252853381807581,850,excellent
1311.581755676578,21,1502.1516355262108,0.16817557266539196,0.8526204299340855,0.07387166259499986,96,0,0,3782.7323794599297,18,0.1808791554992522,850,excellent
4161.416164738442,30,2099.6544907334223,0.06110047376216684,0.9972211639877432,0.44016592650085085,150,4,2,2053.4551063725617,24,0.19743833541177924,850,excellent
4117.572177739474,15,1025.3580927541934,0.18396928003188612,0.9788713729175026,0.17106541667108024,55,5,0,5740.325821547107,36,0.1628135870587141,850,excellent
5930.592436670863,37,2204.85950521009,0.4013442394563485,0.9340111562714498,0.1517320080333787,81,3,0,4394.471219193297,24,0.12512791521805025,850,excellent
3639.488151044695,23,825.029965308384,0.019370534426306495,0.8522232834068773,0.1781628575879429,199,2,1,1473.1121421707176,12,0.1826674735696468,850,excellent
1898.1731011664738,17,2215.001542041891,0.4702608290449199,0.7844449277827646,0.4614357603107373,218,1,0,6925.8881618965015,24,0.18622229142280705,829,excellent
3499.1811410504565,20,2743.225371846636,0.13510539947356418,0.8802922005673125,0.2329163132284902,149,3,1,2580.5885151563325,36,0.19920301705129034,850,excellent
4173.888364947741,21,8404.313222345929,0.12887601285452224,0.9443213872929984,0.24990265533401515,178,4,2,4469.862256137164,24,0.23888620296621138,850,excellent
1918.200755120525,17,2906.150385595903,0.38163219275570676,0.9517578054434447,0.16257735269421,10,1,2,1788.7352816851665,6,0.13345310486079442,840,excellent
2730.2154578601485,18,5592.199220501984,0.2455399908188312,0.9020196148784075,0.11597400770479932,38,3,1,3639.3627156627676,6,0.20322302138399145,850,excellent
2077.8903718371794,16,147.79625688242857,0.33560004031640156,0.8030227262304748,0.207979816749317,15,1,3,2007.3918457133686,6,0.22586671554709795,812,excellent
9019.095709776146,22,2400.224297974391,0.2809054361202963,0.9843006738609023,0.47388361619904906,7,2,4,3592.611353019646,12,0.20161489808553668,838,excellent
2160.3943446477624,17,754.9490422264367,0.5397131880107051,0.9864027249168518,0.2777394312645818,160,3,1,2879.071908217756,18,0.11558621866969856,850,excellent
2694.2387984312836,16,690.7328856380701,0.13471193040282006,0.9580801273900739,0.2094820333761822,183,1,0,1601.7950909085341,12,0.2141102015639671,850,excellent
4041.9498701361704,19,1492.635844103954,0.15900435299477028,0.9110158537505695,0.09033174566856708,46,4,1,939.9594742872646,18,0.2463563679591308,850,excellent
2868.8180260331906,23,407.74752131631647,0.40747246223489225,0.9242391714987817,0.11431725876230892,49,3,4,5709.690604198481,6,0.22725961948932277,825,excellent
3803.6810114326126,19,3747.5127028614347,0.5208495790566328,0.9724685855135369,0.09460414630279662,60,5,1,4630.841035707578,18,0.21340853140631583,845,excellent
3217.5833711429445,16,3592.77037205575,0.5287926295029184,0.9518782396228629,0.2529053182959051,37,2,1,3003.9573210182966,12,0.22822107543986295,820,excellent
3949.8018230791286,18,1631.9716199842833,0.1399590213399884,0.910820755886463,0.3653550045961909,206,2,0,1703.326015835402,36,0.11175778331928282,850,excellent
5454.267789715917,9,7357.719134764864,0.18018272673124228,0.989048640121359,0.2652417871565598,111,3,0,2651.2931649736643,36,0.23663261670865174,850,excellent
4309.190062663079,32,3946.7229636456855,0.3107096703345849,0.6215362400088512,0.1790251365912392,124,0,1,2874.938784959689,12,0.23956406308801853,813,excellent
5404.437155451682,18,6610.538587516989,0.34303488403507654,0.9629057208637051,0.05793286918829093,100,3,2,4633.966445567887,36,0.12695946339831907,850,excellent
3575.0431851712588,20,903.2315869346206,0.1635101849613867,0.9567686170809644,0.1005292253138382,223,1,1,1398.7646136641188,24,0.21186721742808842,850,excellent
3676.524035102588,33,2401.1687676479205,0.362352234956191,0.972136335277217,0.3555918424789088,111,2,0,1527.16218169439,6,0.12636506752156773,850,excellent
2747.245258301803,25,2509.949179724129,0.1818403554880298,0.98458954063582,0.2382848179820991,93,1,2,1520.0998457515745,12,0.19287484832701995,850,excellent
2771.6322471060175,18,1174.7763729748829,0.6515776629632598,0.9663225682528734,0.29087686028110793,159,1,0,3596.6222321592354,18,0.2228340953616328,839,excellent
2604.502590214638,19,277.1289474673021,0.39819520163677535,0.8928861587523107,0.40533740055449263,149,3,1,2519.6668930657693,6,0.17107162436087298,850,excellent
4695.053980038428,17,3738.0494359020418,0.28715179009710917,0.9813350943606874,0.270698621492916,26,0,0,3429.013141930915,12,0.16048945871540327,850,excellent
5839.945908419599,24,596.4654821571153,0.3771949681935471,0.9900982684454295,0.025711447955714197,37,1,2,3459.6573201967753,18,0.20456569607676076,850,excellent
4935.7539473249235,20,455.6043632744336,0.17053005031304594,0.9252458510081183,0.2041973486386988,237,3,3,2919.5322395579115,24,0.12445618228472836,850,excellent
5253.410741078033,19,2690.7074681834292,0.45389541634337643,0.9665575668763332,0.05750258793497462,100,1,1,1921.5884331707005,36,0.11883905058785124,850,excellent
3811.4619821701303,18,9864.504967361616,0.34372717093797783,0.9912575338976551,0.21747784251976948,38,2,1,7857.0029334508645,36,0.21016409988450616,850,excellent
2816.110104874093,20,420.99123048404,0.31108029461406134,0.9143586235064396,0.19861866346144233,159,1,0,5301.226234591188,36,0.11880024129048011,850,excellent
6795.724289540703,19,2349.557780091934,0.3706596410216303,0.9165994672583297,0.3436403458854369,46,3,1,3234.525161287334,12,0.19826746305902537,834,excellent
3990.928951986725,31,1334.86586693346,0.4391060073161144,0.8765347418652673,0.08502030226429791,172,0,0,8430.304409995504,6,0.1960045761052136,850,excellent
1282.3280493849752,15,733.0856390836664,0.33302584233513416,0.9005719558096541,0.35913263988488886,162,2,0,2611.681631213902,24,0.16561584522165565,850,excellent
3316.8942572660144,22,1443.6893407074897,0.5344109125252227,0.7180234114893628,0.4618227420571079,64,2,2,6815.6993866542925,36,0.22133260911287683,710,good
2895.671405703438,21,1749.1296440648184,0.5406374795373177,0.9390524524590526,0.19725762474163366,196,0,0,1548.6652750173723,24,0.1537355780799246,850,excellent
3413.288503432911,17,2526.5872135192612,0.6709089983356054,0.996968191472577,0.2131925274014503,100,2,1,3020.999343886341,24,0.19527523808157013,796,excellent
1565.6426151661017,30,2397.272078783314,0.29961904666048994,0.9371885520546375,0.05609546535035905,199,2,2,6603.906551112193,12,0.23946738671572493,850,excellent
4435.770570475107,25,989.5713370903917,0.4219073394545912,0.8284676625888412,0.24673784142984123,127,4,0,5850.901773637138,24,0.1283990922221375,850,excellent
2866.634292643282,19,1855.996086321496,0.26065315585263665,0.9600691333945941,0.1792045287694963,62,3,0,3944.950249207848,18,0.1286762490254566,850,excellent
6714.023322463619,21,7479.009846689369,0.10951524083983381,0.9836415084037058,0.2540190625652616,200,1,1,3298.2975137158705,36,0.1618469875463827,850,excellent
1440.543186660294,18,2431.1000325196196,0.2774135901889526,0.8810312500028638,0.3811235613006872,209,3,1,2062.0419544098218,24,0.1539526702441334,850,excellent
6534.850134046446,24,1820.8902814896267,0.5743827933889969,0.9678553564937018,0.20287160706968452,51,0,1,8605.674085700928,6,0.1220461290790717,808,excellent
3019.8770122047536,24,2243.217770023388,0.17250986267596943,0.9893027416823752,0.18579742566772203,216,3,2,1691.290940852909,18,0.1726029682041653,850,excellent
4585.9165076848985,17,1924.2165057266816,0.29564127985847505,0.9259092390167405,0.1633344869510929,58,0,4,13343.109846027206,6,0.15362593271661196,850,excellent
2352.2696940815963,22,10371.015052893199,0.30532633706197737,0.9709117146122691,0.3280171360597358,89,5,1,6272.189411233739,24,0.18508655895105547,850,excellent
4432.469999543497,22,2876.7184305442593,0.11817224211999834,0.5737146086145636,0.3091997930455253,153,3,1,1263.3886225624585,18,0.17278854028300578,804,excellent
1874.733053007852,23,1739.3064347609889,0.1736339659362104,0.9427248061025489,0.23021851142553926,148,2,1,2332.06073323831,18,0.1422949833537632,850,excellent
4646.315857021639,22,3988.6534527580147,0.14437149747709738,0.7401346091242506,0.23580983942947092,14,2,2,8243.474652626808,6,0.2328812568418444,850,excellent
2400.337802886784,15,927.4408068689776,0.09003011213323471,0.9115285749022375,0.05033532271353158,114,3,1,1143.0668056240818,12,0.14794061474577602,850,excellent
1662.331824463168,19,2423.667505033001,0.2858685136606025,0.7754966064728854,0.09876980562385963,181,1,3,3259.6206275662416,18,0.23582112276625525,850,excellent
4261.471620226779,25,1955.9528924183182,0.044822958549081235,0.9567447260669741,0.40626846468672817,45,1,2,13081.942801178104,6,0.18694987906411328,850,excellent
4811.256830238955,16,4203.696383282749,0.3124575216774722,0.9292125360397356,0.1561239022897644,25,0,0,2840.1359030478397,24,0.15873562638153327,841,excellent
3236.5358667814126,21,2439.5876946534904,0.025327323140296808,0.8474845636359541,0.037312396478696795,93,4,3,4088.0013989987006,36,0.23647922414412778,850,excellent
5197.777867771746,22,1218.737706666811,0.23481762363172792,0.9083439492318315,0.21660772466566974,74,5,0,4128.843659531906,36,0.21227675217042302,850,excellent
8183.943623076618,18,891.7243346564117,0.18031429386359032,0.8180467174333734,0.4426175303525517,80,1,0,1710.6512898751926,6,0.24678101697518426,850,excellent
6158.060796775357,19,4237.752826873973,0.27592062990600563,0.9515291628632686,0.2895272312659104,164,3,2,1611.5111871250422,24,0.10747068302261822,850,excellent
2115.2355749454955,14,1298.7940096799575,0.13431806330255802,0.9658229135517756,0.20052253491240193,118,3,1,1106.4405793553533,18,0.18502810336767478,850,excellent
1275.0695083754536,16,29059.4330042103,0.07429627683405997,0.9083768916410824,0.12682818328085252,69,1,1,6084.504825645103,24,0.12313519737981393,850,excellent
2650.847920168177,14,8596.599659016598,0.3534298650709103,0.8657207001258872,0.24653056281570288,16,1,1,1125.7554852524083,36,0.12553038807393604,804,excellent
1984.9079372614108,19,7755.541026574846,0.1760563704872536,0.8646003627978398,0.17435002568869787,22,2,2,6259.259316092808,12,0.1997417837864784,833,excellent
6527.075971899709,16,2589.922604932982,0.12990560426855047,0.8847585282467487,0.1882238171036528,143,1,2,2500.1854465915117,12,0.11664390026148919,850,excellent
2875.8012248226123,19,3989.6986402387442,0.12026100292943065,0.8800448470392722,0.3134623419013498,95,5,1,5164.370350626089,36,0.22124611277559944,850,excellent
2113.9609299872754,17,1161.0484501801313,0.3160063416884141,0.9517981916012824,0.12580731188025387,196,4,1,1246.5058293890093,18,0.21830083998958486,850,excellent
6204.877929390445,22,1128.977343170051,0.07849355150966403,0.8599185318791194,0.18817016375234305,12,2,1,2190.9616975362815,6,0.21370880227312689,850,excellent
4237.734489874199,21,237.37241624773912,0.0711203516610408,0.9860114062328887,0.11689160426928127,136,3,2,4735.846596297582,12,0.10320997248752173,850,excellent
2901.1690348320517,14,547.7312899387601,0.5651179869597727,0.9533808304850163,0.4314275627653472,191,3,0,2754.4765750563433,12,0.1526105200141064,850,excellent
9885.646206568255,16,1532.61453584731,0.4867445508570455,0.9658662757945639,0.1968116738954867,138,0,1,1194.842368109801,6,0.11367377293192212,850,excellent
4500.959040154774,19,915.5118533282471,0.22869738544592072,0.8344524473221693,0.18027747778325282,20,2,1,2247.057854680991,12,0.15073762383343423,850,excellent
1810.3237588824134,21,563.2623779522759,0.41947725189128077,0.9821795821848608,0.15851249979757503,68,1,0,2181.6876184573784,24,0.12292769610740104,850,excellent
1719.2273900853263,29,2693.863961841241,0.07429742116124166,0.9202412383402638,0.5170647871263025,184,1,0,3154.9478385933685,12,0.24381452943765783,850,excellent
2395.323794715393,17,830.9634617465412,0.07649165106497605,0.9717535261340288,0.21322338833527849,99,3,1,1016.4965204443313,12,0.19423371897124878,850,excellent
6218.3259064860895,21,2310.49000323594,0.4948550757722599,0.9455958002764939,0.03813978719327392,153,2,0,1495.1167103346652,24,0.11686161612806778,850,excellent
8321.21479946062,23,3133.354929899078,0.4009503137482224,0.9754322935454589,0.2554685980705916,17,1,0,1765.3542786044368,18,0.1627659729065195,850,excellent
3540.5849096834654,18,4677.5729098344345,0.07543403907968728,0.9886668784976108,0.19472429218247367,27,1,2,3296.2427689755923,36,0.2302940696020308,850,excellent
2742.447849070535,21,467.68494875895857,0.1829946164417429,0.8390267033739592,0.07838291524472345,64,1,3,2171.8359376622343,24,0.1357317501643489,850,excellent
5183.132729257233,14,5750.012579417106,0.239779772350711,0.9825880277150641,0.04725849709171751,186,0,0,5212.034984447916,6,0.21021914254172963,850,excellent
7226.83285945884,22,897.3053502692078,0.2558183386101543,0.8090928569012287,0.3021356673530582,94,3,0,4558.084272670134,36,0.15723258681770585,816,excellent
1570.9705328187733,17,778.6324529888875,0.4500951658599309,0.8858509156012329,0.1274869742856292,26,3,0,2328.0424546313798,18,0.19860996734595374,791,excellent
3016.9814582809536,23,5168.3521185898335,0.3147889215446627,0.9412857228013874,0.13768470725739962,57,5,1,428.13364182863313,18,0.10516163584940871,850,excellent
5037.85554727237,23,1639.7250794762645,0.44633812566243203,0.9889200289807014,0.1912302777122629,210,2,0,2444.772640598274,6,0.17657563578317456,850,excellent
5810.202882868207,14,765.812679269955,0.5233214255117821,0.9867224595772339,0.18091912701127458,153,1,1,8472.837870696314,36,0.18701169128592118,850,excellent
2948.9879208569982,24,3124.692851697662,0.42080426570392065,0.8959677592485266,0.21685138347991845,82,5,2,731.0360187103822,24,0.1845010364715163,834,excellent
4379.264059599873,22,833.4531755108266,0.03427806468395392,0.8946983207265311,0.34354383743474043,81,1,0,3951.6118939604717,36,0.1321964010643078,850,excellent
7472.981628333047,21,1300.7589895894998,0.3587324869587611,0.9953542946581153,0.054932614506100715,80,0,0,1271.244358155046,24,0.23584117331422433,850,excellent
1106.457005665326,21,993.4804012594083,0.16755196356450722,0.9150680915216358,0.09239502653009822,80,2,1,2021.7123008690996,36,0.18306197310800257,850,excellent
5041.172920600523,18,1158.3529771567135,0.28264293288752784,0.8897154669002274,0.27298253636828357,24,4,1,3887.705610397428,36,0.24048810222338296,850,excellent
7819.864199858601,23,3863.8447606772897,0.2516335493361359,0.7412062666180629,0.1425327901915417,188,2,1,5646.8568641098545,18,0.10416588451450973,850,excellent
2625.068597598075,14,5737.651796046015,0.4799894100773859,0.6649695759874198,0.2799092684724252,55,4,2,22976.49505912498,36,0.17930752986781576,708,good
2533.5801677580966,34,2495.050520379247,0.4225005260778167,0.6952221080951508,0.1597134941882599,15,2,3,5590.293299716336,18,0.12389381925326352,737,good
2100.4371302641894,18,764.1612897430903,0.7301619567603641,0.9990463216753338,0.31138707668957644,80,2,3,2491.575021387875,12,0.12298135765425433,804,excellent
3552.269806135481,19,504.340635784101,0.2807461889937817,0.7798527225230675,0.32349640673620894,71,1,0,2136.6548968296256,6,0.19657346775387102,799,excellent
