days_until_expiry,voucher_value,redemption_history_rate,beneficiary_engagement,notification_responsiveness,expiry_risk,will_expire
31,3000,0.8105596933042946,0.53898994913557,0.6395983566033246,0.37592528159611505,0
6,1500,0.8219565418972766,0.6148841167484499,0.43442337207986853,0.4798179167919724,0
38,3000,0.5286661803906593,0.541137255169678,0.6305093445128409,0.521551499994358,0
53,500,0.5950860251849472,0.6865672215075747,0.7481648590319561,0.22181178352502473,0
35,1500,0.6088563812924129,0.6862600231806693,0.32903837862401325,0.40177183851418585,0
1,1500,0.708933638374263,0.31878035455315346,0.6376136152619372,0.5666133426984918,0
37,500,0.9157135308407661,0.4659879508362728,0.6044850789413863,0.4593271412336267,0
14,3000,0.7919389774515078,0.6388643529174727,0.6247997750604506,0.467182228938946,0
57,1000,0.8625805118019608,0.6154546164612107,0.7590026872032158,0.18854518231993617,0
29,500,0.7037651327093069,0.5543239937061653,0.37788162634525074,0.5762081656233519,0
54,2000,0.6896779962430072,0.5811098650206047,0.26823178037209905,0.34090416630959136,0
44,2000,0.46899172398934563,0.7573818373554622,0.7598357044208888,0.3612744543567754,0
30,500,0.797258437303922,0.2621378775088578,0.39570773283419736,0.46692639949902415,0
56,1500,0.7243465935714131,0.7480817792666037,0.6656513141007315,0.15367879608883847,0
31,500,0.8831355382501606,0.870678713240611,0.13157553642711406,0.665752501943697,1
14,2000,0.7581395477821433,0.6799801719515992,0.2991410366289432,0.7035249098129,1
14,1500,0.6802435288075177,0.6523989268607668,0.5012714815464284,0.3448071599997741,0
41,500,0.6716290290401187,0.7504140619341493,0.6933360212736468,0.07060208061723824,0
46,2000,0.7383689599685455,0.6351273814765341,0.7067819362339068,0.30098391962220855,0
45,500,0.8291382606682717,0.49666210767236313,0.6092131908129778,0.26948976764690036,0
58,1500,0.7086565978539149,0.47830341947471816,0.20084758927931207,0.21236818711295818,0
26,500,0.7472265470049109,0.42819006720503844,0.5215415306210556,0.5151690789132624,0
56,3000,0.48477273519076086,0.5852706371399432,0.2697984825696949,0.3619699241886373,0
51,500,0.8233184252499685,0.6508904114426721,0.47564273642466304,0.12736003470533644,0
57,2000,0.6019867945551801,0.4966103462371974,0.46516465959166764,0.2564563533622727,0
57,1000,0.9090730496100795,0.8148938010116792,0.5979479067546452,0.1708460253756342,0
58,500,0.6410434052043296,0.49174458209536526,0.6485655132676185,0.08710518053074348,0
1,1500,0.5375609052122695,0.5952385516807207,0.3627078880998485,0.6864099933615176,1
30,1000,0.7074387767562127,0.3342374661142235,0.3323093934003737,0.6647652973896115,1
9,1500,0.7875780316322261,0.6179218004193877,0.5311618503739278,0.6397897273804276,1
48,3000,0.7105566417044006,0.6033186745926841,0.12545120067638607,0.3995768312866876,0
46,1000,0.7487268912652477,0.5553208170948979,0.4218466190742117,0.40428225129471584,0
27,1500,0.3460368893823499,0.5225006798477657,0.4015419635169883,0.6146258972458067,1
7,500,0.7543477141153114,0.8260045853528634,0.7217384096586242,0.6210359619244621,1
28,500,0.6428691761542531,0.5850544922868092,0.5156027591905359,0.5113259456792694,0
2,3000,0.8021696106808942,0.6805916098150496,0.6436138164404459,0.6879711103487771,1
53,1500,0.6573882220793288,0.6746787608163998,0.622197842413113,0.4026441124211258,0
16,3000,0.8197404816574144,0.816366589186105,0.483482166489329,0.42177143882485923,0
26,2000,0.8265211413992632,0.43915021620505146,0.5096450285132537,0.4748500888506412,0
50,3000,0.8637268700028286,0.6309881009632821,0.6392885305491176,0.20196681217506463,0
8,2000,0.9256435225085942,0.39117274618921066,0.5050204681760764,0.649794736534769,1
30,3000,0.8822628149052547,0.7306839769404078,0.5604632376006552,0.21583344045480937,0
42,1000,0.5300908284530421,0.5915437045842565,0.4714040203318023,0.36681072398407666,0
23,2000,0.8508999607525047,0.6375825322491593,0.7336920823042457,0.4765800807614914,0
29,1500,0.5962947492811336,0.6519693627709887,0.6072686261956501,0.5994964457273926,0
45,1000,0.7900616717913783,0.6118637373078595,0.541715440910792,0.2032752147386913,0
55,1500,0.3916190849444325,0.5423443620011921,0.4040011636050552,0.18668725588060572,0
24,500,0.729260428399263,0.8139699266708338,0.8139015743844364,0.3940149381556148,0
38,3000,0.5575714792618871,0.7167377052299481,0.25719977869997407,0.5267748028818522,0
20,1000,0.8606701219727767,0.6002145296912214,0.17993061159998266,0.4819973059455882,0
46,500,0.772222251170458,0.6762454163202277,0.6697052419781938,0.12451154847225715,0
12,2000,0.8597162299237452,0.7990728042583146,0.4180951427591239,0.3735928220020345,0
32,3000,0.8860889301722836,0.8019596862172841,0.501078980805983,0.4617269162644745,0
58,1000,0.5776079889738515,0.6878765257351221,0.46503993769317464,0.15191589114722254,0
10,500,0.8158377273353267,0.7248200984082575,0.2681687944071135,0.5761479052073984,0
31,2000,0.7962782048739978,0.6529744707188486,0.7405296815594085,0.30094121966674836,0
19,1000,0.7208169242699014,0.7758443378878417,0.6247085656927928,0.3190174085516051,0
35,1000,0.6637653230268636,0.8126874883142821,0.7322472242868716,0.4065239961298599,0
44,1500,0.8086026958186366,0.7773158818724839,0.4688806626098547,0.1783615480868107,0
59,2000,0.5818915083046067,0.8868722796804397,0.30822678690393823,0.3156761963688819,0
17,2000,0.8064924917690441,0.3635003298996002,0.36297894894014165,0.6524575306793623,1
48,500,0.5005359059641064,0.7787307409415767,0.25464631196608367,0.12404031427760556,0
16,1000,0.6226215926851022,0.7499162660999594,0.49742251918585895,0.4652677147231279,0
31,500,0.7732403835763353,0.7165850289001601,0.6120352252650899,0.29966381348768595,0
23,1500,0.756852814905115,0.4369300990604201,0.5985565470860147,0.47385869212790854,0
58,1000,0.5852001528380115,0.9187932754770332,0.28425079448915014,0.21848906762879577,0
15,1000,0.6841385684943413,0.6256475320315955,0.6346160599744186,0.41651831580056053,0
13,1500,0.7409359348913072,0.7101084366873015,0.339980494444579,0.6355500564033185,1
53,500,0.6304947150223978,0.6112679828099791,0.6167698026261089,0.0555581927661232,0
6,3000,0.7060769635725623,0.8076594258204116,0.6381097443514544,0.5288897301275775,0
53,1500,0.7124234206152313,0.7687532804671332,0.6400222093294241,0.11704738949322806,0
46,1000,0.8314762798641816,0.5924741740331545,0.7263460635166974,0.2697541573279144,0
12,3000,0.823192395757149,0.8276989186935421,0.5611163048120227,0.4827318061717066,0
20,2000,0.6462346794223649,0.26888982339584394,0.634762734194069,0.5288648431750547,0
27,1500,0.894735062008286,0.6061664550446245,0.4532225658372046,0.4789547999234117,0
42,1500,0.8527035022864518,0.4968716273617111,0.5376352285764452,0.16478221850511973,0
58,1000,0.8770874345617254,0.6869379661816704,0.4843682818466968,0.1868459971668391,0
55,3000,0.850044288642362,0.3473703636816998,0.5181554167059653,0.44568981627281845,0
4,1000,0.6175679363093146,0.9456035455818683,0.6496510948427648,0.5758096682460381,0
28,1500,0.6522014945380199,0.5443133911675004,0.3481626870554711,0.5563734106366677,0
57,1000,0.5722257246366673,0.8557705600031842,0.4225382618109523,0.1783234980410584,0
24,500,0.5937120437803842,0.44621428438413774,0.33133317331313,0.7608017692247525,1
19,1500,0.8143551830750921,0.5116909739123064,0.6003665912468856,0.6339733109269513,1
32,1500,0.7273316861578929,0.7110549531670114,0.6820208479768719,0.36049066554658143,0
55,2000,0.604033653948993,0.40996463536488786,0.3989706343429318,0.4146025274766097,0
25,1500,0.5776918864623724,0.5465118983096225,0.40322142936566324,0.5195693990199949,0
33,500,0.6445670309948813,0.6144526664154701,0.5357464500376102,0.38066312304370326,0
19,3000,0.6644144765181891,0.7943376055353327,0.15934326278076524,0.4450135986725853,0
28,1500,0.9649716500468652,0.5046004778087138,0.5458364554796119,0.5266052558767113,0
44,1500,0.7826141184627005,0.7963725742555849,0.2899458056345512,0.3622003979166814,0
43,500,0.2567313202366761,0.5201954217161084,0.5048209681940918,0.3029538856537013,0
3,500,0.560115975816332,0.509423646846449,0.4008961625882403,0.7926621053577307,1
9,500,0.7893579205372692,0.8545634028682169,0.6258227536979178,0.3401749476798417,0
30,2000,0.37005331521238255,0.5045668493294453,0.19740038324404285,0.5054318449709457,0
39,500,0.7566145496847797,0.6036849035877553,0.3870434783584941,0.22622318864872318,0
25,3000,0.6859690329935537,0.525824044962072,0.7360147178902912,0.5075662850043847,0
30,1500,0.6764636834535497,0.5571401611165894,0.5581648925418876,0.4718353904341114,0
33,1500,0.8311808024203678,0.73297172662557,0.689632632592899,0.21428492606894034,0
33,1500,0.8706495515161107,0.7738056594372081,0.4955531061456228,0.5153356996477934,0
23,500,0.9499876708064374,0.43688848390938423,0.5821536187754792,0.6278122652105301,1
18,1000,0.34455127312514483,0.7182170593371751,0.2805823536384243,0.44345553483615263,0
49,3000,0.9204578443600141,0.6808064295339382,0.2941263975276855,0.23362055681146193,0
56,1000,0.7664195722019427,0.7119293460147286,0.3526587502761827,0.15942682173884837,0
4,500,0.7374810194179611,0.5010996508757383,0.8844840396003864,0.4394278635144369,0
8,1500,0.8100017986362388,0.6290984864227512,0.502249323352814,0.46869112111913136,0
21,2000,0.7667350269145115,0.8212625489789804,0.32608377453788306,0.5530964819684563,0
43,2000,0.5401039182363537,0.5302998733569887,0.6773508054160181,0.33780989593239685,0
17,1000,0.5347077167773723,0.6346053848412134,0.4611261599542482,0.7845333197064656,1
13,500,0.6485448446676315,0.7535179624607834,0.6410541140030738,0.4954112294907949,0
12,500,0.7926972482079125,0.7177722605166895,0.6989250187743999,0.4544088451197605,0
58,2000,0.8489470944193,0.6672310051143205,0.6039619108240961,0.08229354362366668,0
21,1500,0.7901036957257113,0.6843657866738049,0.6218128976221133,0.4340229760136788,0
3,1500,0.7549978680920035,0.6355444277396245,0.6706521037406133,0.5222435517497238,0
55,500,0.6529091562001799,0.7548515600790394,0.4461868794946834,0.22536103886147932,0
19,3000,0.7357252202511858,0.37631708937726466,0.43102688439994,0.4594207955199524,0
28,1500,0.7804334015837308,0.6103679346082449,0.7069131902822372,0.3028864169236307,0
12,1000,0.8241302124880547,0.5518238339279014,0.2769226005498457,0.5733602959255159,0
52,1000,0.6552324734196939,0.6237826704746776,0.4912134279147078,0.3857287823826872,0
22,1000,0.5103330829848165,0.42233425848850936,0.4755144218050519,0.5867054262428921,0
9,2000,0.7858062912175237,0.528776366453883,0.5611958451630256,0.3902809978278114,0
32,3000,0.7550466246408748,0.3857294326495681,0.48784342442141687,0.4391517556433238,0
49,2000,0.6180015717425794,0.4536317731395887,0.45893250949171094,0.41262515016218165,0
47,500,0.916132964356838,0.6369819264788298,0.5017233960524173,0.13646695842064846,0
32,1000,0.6505196273200194,0.554300309305375,0.25586689121474837,0.3178814649550836,0
39,1000,0.8387749322617388,0.6774512671643438,0.43499359291456574,0.4191306012015152,0
13,500,0.621873224551618,0.724648334084546,0.148097307072296,0.5988264409345071,0
20,500,0.6097299916700695,0.788605778280279,0.45250816955840434,0.574874709304902,0
49,1500,0.7433423184830718,0.7050315772788971,0.7054930820992047,0.33607111948108814,0
42,3000,0.5644445517855249,0.7697807411095384,0.42250682684460505,0.35775426678973665,0
14,3000,0.9178071957168039,0.5227628200275327,0.6280286782449676,0.6997686468840978,1
53,3000,0.6387998450942105,0.5053191531362036,0.3154497325588261,0.2423525430280679,0
1,500,0.775672063634886,0.5436883801968033,0.5160644464948252,0.7838003828990188,1
21,1000,0.9289110233333626,0.603045079911387,0.6351828094077447,0.3920734733820525,0
50,1000,0.5857155649034638,0.6795048746905173,0.30975418608044564,0.3945697404436094,0
56,1000,0.7445226526362038,0.7185946859031654,0.7517454273204657,0.04928888595304451,0
37,2000,0.8658142003242705,0.6175061679270779,0.7017843048497538,0.3434016240858383,0
11,500,0.36675251073265286,0.7516701306942585,0.3005664154641799,0.6205255739734834,1
57,3000,0.6841883831070851,0.30762263056721695,0.489074189996459,0.3716426727902167,0
30,500,0.8622770462874015,0.7154191930182728,0.34694369218937543,0.49071208090063345,0
36,1000,0.8978939430480231,0.7224383058072504,0.2980215214625907,0.3666266629266371,0
23,1500,0.9012198769145401,0.3676956673621614,0.42735699940670324,0.4165232939512875,0
59,3000,0.467055013778885,0.5141224981013688,0.5185639550197043,0.22706333760114605,0
20,3000,0.5581417621215018,0.8112839386097169,0.46951339028132294,0.47069243607021194,0
41,2000,0.5985602580061591,0.8873734074115462,0.5123609264597925,0.2842295337118596,0
44,500,0.6336019927457351,0.4059630200945743,0.7043458099234263,0.35437914844403146,0
17,2000,0.8185974455295443,0.4278998793955128,0.43131679088084285,0.603050306337468,1
42,1500,0.779510551558489,0.4731559751309082,0.1615308939927817,0.22864542186919287,0
54,1000,0.7060161742126532,0.8588884166416554,0.5482139160733581,0.15320598382176076,0
13,1500,0.7788123978255147,0.7391063866964926,0.3046199216027822,0.6714197307539889,1
45,1000,0.5395820483070426,0.5527603315935533,0.5759307511563638,0.29140358550571943,0
34,1500,0.5786942151748281,0.583334610537289,0.41471268917978027,0.4951876762337279,0
15,3000,0.7961256070849835,0.21687205223230355,0.45776279506035555,0.6741653820020704,1
50,500,0.8749514284008097,0.21223169979559853,0.6175970869099154,0.39325918730517306,0
34,500,0.5269873563292328,0.5502077980977781,0.25511018666252183,0.5336092372217686,0
29,1500,0.8760667450443219,0.828051848080123,0.618493732360756,0.3387068450569803,0
53,3000,0.6805692449644499,0.3899527039323938,0.633171686840477,0.27893098085382795,0
46,3000,0.8281109863579006,0.7819803478183891,0.44734975522965154,0.3059686970640414,0
19,500,0.7146006547113699,0.7885658942542628,0.6601944342097034,0.28447089100428347,0
50,500,0.5177344937223025,0.7909196200708098,0.5644648674397676,0.3074703858720689,0
57,3000,0.7468718359912631,0.5724012343513923,0.45851941956842496,0.32207050850322444,0
32,2000,0.34208345353656355,0.6817766148105205,0.6544800088406564,0.4302256785439301,0
57,1000,0.4478637164991033,0.7465141795754865,0.4897759311748378,0.20180364102568754,0
32,500,0.6712771249533496,0.8361666959438585,0.32828991957011106,0.4365231245873205,0
28,1500,0.7962122899860561,0.7234503667370947,0.46131186449136075,0.39979632586160446,0
4,1000,0.563981484363813,0.8123061345971869,0.6354047398342585,0.648978499934975,1
22,2000,0.549041774542138,0.7425949258490724,0.6029364544492651,0.4765423424932806,0
24,3000,0.7306011186671117,0.5510297058146129,0.6260069947557152,0.35565734418698114,0
41,2000,0.689366465774614,0.5293399726610415,0.30734418042625455,0.47343477247390087,0
45,2000,0.8383879037263487,0.26843071115995315,0.3054333238639187,0.5653111252347436,0
19,2000,0.9402920778295744,0.6212967507245487,0.5017980995149253,0.43896251186835783,0
41,2000,0.5898417182861461,0.36140503037911736,0.49496169351811253,0.36910201649168056,0
4,3000,0.8205556104164585,0.5277492209971049,0.2704863591642494,0.682970801380564,1
50,2000,0.6564638451442109,0.5461154918661381,0.4875053355577866,0.16978625014289184,0
5,3000,0.7784239071406615,0.6498807367762413,0.4991119226591765,0.7199330625739581,1
53,1500,0.8854160772838348,0.7239075990593776,0.44917788212394155,0.31491115047116897,0
55,3000,0.3173665115336054,0.4112595573073507,0.8117993021121012,0.40426807567085804,0
6,2000,0.8252545648641877,0.8168820305643236,0.547851307015679,0.34354882798111896,0
1,500,0.7371741796368938,0.7795596499666244,0.4894185242116149,0.7477070031303655,1
14,500,0.6875627770528032,0.6486805926240387,0.3076354703643447,0.6154231964471225,1
32,500,0.8058073937290762,0.7871297534104342,0.36934256826559847,0.4308515074160746,0
28,3000,0.8576664166517501,0.5472384005843628,0.4709315579406294,0.5561980698837684,0
9,500,0.5762801670112351,0.8584925369396191,0.4170617031983646,0.7940961823593562,1
25,1000,0.6805284296711023,0.6545759526525948,0.39719079968605997,0.5959420798322259,0
14,2000,0.6863089153735079,0.6210813626226372,0.6817275188358534,0.4507574931467616,0
20,500,0.8227302184428696,0.6789705532009729,0.30488473319090437,0.5133151414683562,0
30,1500,0.544136747052308,0.4435144414941273,0.4009394664724722,0.4275637782535098,0
20,2000,0.6045437627454995,0.6984437275343881,0.657139038438279,0.44764049861251176,0
42,500,0.6626295421138291,0.5436486257216384,0.464468129571501,0.1769902512780473,0
39,500,0.7006679801076913,0.3763492317745858,0.5733800594508689,0.4798531249624094,0
49,2000,0.6723009509933008,0.3983199598375797,0.7600702766004666,0.21092709204801352,0
47,1500,0.36386698980969207,0.8038661754174606,0.5778753105030854,0.38427672914121846,0
18,3000,0.40753494626981734,0.6711150506443835,0.6764742795220757,0.43246816118755793,0
32,3000,0.8036585188137162,0.7568182992347344,0.20227229183355752,0.3682585220297832,0
24,1000,0.5230894443659982,0.4385903612620087,0.6127702293160381,0.2538363169597731,0
56,3000,0.6200925270393641,0.5236312010952997,0.26034772678512186,0.34841160379999125,0
7,500,0.7225681813706712,0.778543854221594,0.3111663024155933,0.6647590027270271,1
21,3000,0.9020996554801439,0.4288725493952802,0.5572757924315328,0.5361985630986403,0
53,2000,0.7757321327915045,0.46103428778584493,0.4618008085753504,0.32103013448452444,0
57,3000,0.3729684719542452,0.6451440335845339,0.6950772265975218,0.28852376779744154,0
40,1000,0.7919233625372253,0.6002607254559248,0.6416085223735368,0.3607006100500803,0
46,500,0.7905189553136724,0.637336824118987,0.1416305887837725,0.39508391846108976,0
43,500,0.5248918788769654,0.5141471323829861,0.36234760342163946,0.4492921238769768,0
16,1000,0.5872497343838062,0.6067084131661762,0.8384573632642305,0.45292105803931826,0
58,1500,0.8509271874117619,0.5834318703358237,0.5794040834786462,0.08212569636250558,0
7,2000,0.69473095506657,0.532038813195053,0.46097005267872276,0.6397756462873649,1
10,2000,0.68051455838995,0.6323142801352422,0.2856072810215891,0.5303480054281509,0
41,1000,0.6453970163045095,0.6968818865940574,0.431732575331832,0.4822049048353152,0
26,1500,0.5395147433879368,0.424625046369153,0.4652152157587251,0.7548370425755555,1
18,2000,0.4675551963876276,0.46164384597811847,0.2880374742505482,0.8157573242093548,1
17,500,0.8659497425532212,0.3822574842709029,0.7706940561251345,0.6013271834012107,1
16,1000,0.6786598935417144,0.46365899044520126,0.3356003687198037,0.6209808278954547,1
42,2000,0.6549343645888862,0.8724212315829133,0.5125764899765111,0.3083801402727005,0
34,2000,0.827507364771371,0.49168327844305165,0.621460508835696,0.27049687661556115,0
43,2000,0.9186123390164544,0.5098727503635079,0.5217518310733614,0.39903598525850187,0
54,3000,0.6412253415220835,0.6881334407410798,0.66350438863382,0.2526245762842811,0
46,500,0.9145994439084258,0.8700763357788535,0.5319485302429874,0.23792418629105927,0
28,3000,0.6811315802806209,0.7063079849907229,0.4235032499427062,0.502584930383206,0
48,2000,0.7215273200517696,0.4810146894601302,0.5652871380977732,0.3688010022519427,0
48,500,0.6368861053923975,0.7651067586646477,0.6608242563474171,0.4088473644382159,0
38,500,0.5774107383948942,0.7944356306394686,0.5965745773805922,0.39495861157091283,0
12,2000,0.5481079444298202,0.7764450581127786,0.3486831683715189,0.7220790236147321,1
38,2000,0.4590123207173168,0.5763467936486266,0.5355651584245523,0.5324768741803816,0
39,500,0.5351530702458126,0.44359091745873847,0.7485478295419944,0.4071898261396573,0
59,500,0.8864528723884599,0.7054033359757295,0.5149865957921649,0.20888028641843837,0
17,1000,0.6941975816467109,0.584790459079803,0.2794180987248873,0.5691634903100886,0
33,1000,0.7821766238480966,0.46619280231588817,0.8242117281917435,0.3882387483385965,0
3,2000,0.7315758432570455,0.5393926837384342,0.2043062725135239,0.7038466096492112,1
52,2000,0.8440012282811287,0.7546515693959746,0.31682727455073706,0.2491276458851349,0
36,500,0.6397457381972882,0.6876613302462596,0.45997566216035757,0.21612466731078656,0
10,2000,0.6540202805894959,0.6459891725101183,0.2705298473563995,0.6788767393845875,1
41,1500,0.907219887421792,0.5790237502391969,0.8233342096304921,0.1922896000165341,0
54,3000,0.9590797762645291,0.3453424009335686,0.39112182735779377,0.16715482239538487,0
12,2000,0.7049995400750494,0.6018791327202633,0.45529823103783384,0.622306513514926,1
9,3000,0.5681291884867323,0.6404897879448465,0.49733185688705706,0.6693604391264962,1
38,3000,0.7532961707309815,0.6663571347558934,0.3650231480391003,0.3850709943485441,0
9,3000,0.8378108441805461,0.6335635415859784,0.5435220378424144,0.5015035740982371,0
32,1000,0.9038636923242305,0.3982150825472113,0.49963112768432016,0.6123982248167785,1
1,3000,0.7551073876442592,0.6189699791335876,0.5072548975609489,0.6139178136304616,1
27,500,0.5090172624700083,0.7031952841099244,0.42133552243097,0.5834475449417043,0
14,1500,0.7737140862590884,0.7627325181296428,0.3362005872995106,0.4829284054022259,0
53,1000,0.8071945640239503,0.6423948315033297,0.37896585738917715,0.13357061885659424,0
55,3000,0.6372292758059943,0.4078827228769265,0.5592339679709876,0.3203301231270335,0
23,2000,0.669429870875569,0.49575593875395657,0.3259251415113141,0.4411616473699287,0
30,500,0.5586837591329784,0.7214154290235023,0.2596561214406088,0.4924795353679379,0
23,2000,0.5457612364345588,0.6972884678837921,0.252228952517249,0.47706165610226475,0
48,3000,0.8472576243887527,0.5120278557114238,0.5369393814316632,0.3271734256143056,0
29,2000,0.6514187912066028,0.6794575026425553,0.33562307682909637,0.4779382211071633,0
26,500,0.7370536245974284,0.7991369482531938,0.6134037797683435,0.38222515217416436,0
19,500,0.4256061609211314,0.6658466114438127,0.4983984354075323,0.6521756561733123,1
57,2000,0.7014344470042653,0.8487676971925252,0.5661597199815803,0.08939353074217438,0
52,1500,0.604068113346508,0.3456041180637208,0.29201173782047196,0.4264167085283629,0
57,1500,0.3252460586395264,0.5265694414443024,0.34016492039478463,0.528354311469369,0
40,1000,0.7955745362038433,0.6611377264600056,0.4850819791375063,0.34999184908849634,0
13,2000,0.5696544730894075,0.7653126773600448,0.7385859781483006,0.5835197857573957,0
9,2000,0.7954648423348406,0.4875259337126173,0.7336934583295631,0.4035804308117028,0
44,3000,0.8631260745728782,0.5577617243097436,0.5946929181426959,0.2079931188389008,0
10,3000,0.6808191519838971,0.45475639290345704,0.3353419154649982,0.7046982081563667,1
35,3000,0.6153507809794088,0.5345467461281924,0.3164848090225459,0.5610365866812482,0
9,3000,0.44555715690591424,0.7848956116530673,0.48682907199644493,0.6208851741538095,1
28,500,0.6151546268224509,0.44433106303702463,0.3517372441958355,0.602508755848329,1
47,1000,0.8182378374720537,0.5691074712337458,0.6355112040978508,0.24442449629405966,0
38,500,0.5078304581885175,0.5943141621252839,0.4941923753654292,0.3944280443558231,0
43,1500,0.8799329204659494,0.7809630944488635,0.45927515702168936,0.3331567618960298,0
5,500,0.6692130947309937,0.4695698791135112,0.3695970597152474,0.5916791880614666,0
6,500,0.6491879360301711,0.6088983204211336,0.3578141027239333,0.6706529951973316,1
3,1000,0.7414342758345034,0.661798778242608,0.3091055122336248,0.49477398164088404,0
39,1500,0.8211406811754635,0.4280799429815638,0.23892042638041772,0.3521085291293453,0
37,1500,0.6946592977446139,0.39873869728095546,0.3546520861945535,0.35402574235997486,0
19,1000,0.665518664821289,0.6233814564385002,0.4313298156419266,0.5947524400309953,0
43,2000,0.49736139168819665,0.7030890346115544,0.40180153233277455,0.513993916827924,0
40,1500,0.5753411537082829,0.6565572285433636,0.8778903564014265,0.2562934393861651,0
48,1000,0.7711598041629555,0.6493854766317507,0.3890897076869253,0.30928303373631433,0
51,1500,0.5998590543336526,0.7104926304381528,0.502418961135223,0.16864310376021294,0
40,2000,0.7676816168632049,0.6559669077697955,0.7575261304065374,0.2974298662447757,0
54,500,0.7357401938156858,0.6064980214027998,0.7481537944276725,0.2693732847690199,0
16,1000,0.7880946078705003,0.29116308956973663,0.20752590602146653,0.63109044117922,1
2,3000,0.5539234067370319,0.47920163448752534,0.6376732829286089,0.6082872514499124,1
10,1500,0.7145501543675609,0.5775622417627617,0.5345225588775904,0.4850647056730985,0
37,500,0.683102209176131,0.4449035612326213,0.47528327367165685,0.2036651926138484,0
24,500,0.9146822780757939,0.7909998299503829,0.793032635368101,0.278762745999243,0
29,1000,0.5192403956062399,0.4779956865099855,0.5877442776269834,0.49173990028931447,0
17,1000,0.5638984052659652,0.6119853101173947,0.4423726205436708,0.46535601585969943,0
9,1500,0.3039042013025259,0.8613610513849328,0.5373537333871375,0.5554668852526841,0
33,1500,0.9317045673808246,0.3646088628329042,0.31278347785724847,0.4880252073180697,0
9,3000,0.7939128736387518,0.696843948116598,0.3894617141366201,0.5313561072801817,0
49,2000,0.8250840719002678,0.49904738807928656,0.3766776932839191,0.18133390044295655,0
34,500,0.7359673543526223,0.8943262331138128,0.3767975505117486,0.4279041890515527,0
3,2000,0.7586024629531009,0.5509717494706519,0.8594104339072692,0.5620528715330416,0
27,500,0.6225516112076113,0.2224577861221236,0.8867542760453754,0.2746487424285289,0
10,1500,0.6287885091864335,0.481046971821406,0.39183641209231873,0.8007185482820709,1
19,1000,0.5573874334931312,0.7675417781606025,0.4566439572895287,0.6997073024143522,1
48,2000,0.5486083416292292,0.5937855956184632,0.5079822679544836,0.3538332467155348,0
52,2000,0.47573543028887944,0.3727746186137171,0.31213272539242753,0.4124554582050402,0
34,1500,0.8469755286159334,0.6463270866483751,0.23904030579082497,0.3949529420856145,0
1,500,0.7523709546985983,0.8746592891020862,0.5934244453257425,0.6241042109839017,1
20,1000,0.8483200811740161,0.51854365097542,0.2828633230253138,0.4827849488005841,0
51,3000,0.7677708908603048,0.7957735909339353,0.33263024236849104,0.2802082956458813,0
14,3000,0.7758519620856095,0.7216992932532247,0.5268568322135505,0.3591876609173211,0
2,1000,0.9311078878500543,0.5426071619842746,0.8297901618979939,0.5384915032277067,0
7,2000,0.7623451599794645,0.41716414527603757,0.6368940774646178,0.5225571363985286,0
3,3000,0.8327067700274248,0.5518694218746283,0.5255602234425729,0.6360856346294205,1
51,3000,0.8045081842983749,0.6632376199677881,0.6445782620949551,0.16433208837292795,0
12,1000,0.867620925550085,0.552088891330625,0.7197051298089935,0.5566625666610151,0
10,3000,0.7867240257391066,0.8047149909520978,0.36484348269013095,0.4348099475888816,0
12,1500,0.8625357327966731,0.6523108656323894,0.4114069123416043,0.631078232591569,1
31,3000,0.811818039713765,0.4190404617565225,0.41712806020430254,0.39856707959956394,0
38,1500,0.8720894840791145,0.46620639273744124,0.470461747046692,0.4401640853160147,0
36,1500,0.8143562499161213,0.4011097352568115,0.38654679233201455,0.5443804038547352,0
5,3000,0.6885848442444333,0.6199244684178017,0.5513571124613985,0.6672634207145319,1
14,500,0.7103295483709425,0.4480075735378914,0.7894340434439628,0.581087319877809,0
1,500,0.49641917685686787,0.6089897178183502,0.6949324908089188,0.6884273229884086,1
3,3000,0.590008730157544,0.4027777315304256,0.6405981558380266,0.675174735328145,1
27,1500,0.6795315823310288,0.850156482768562,0.2477415204511441,0.4546883145861008,0
3,2000,0.751988498082139,0.6072044977325338,0.5056137530412943,0.6451809342740867,1
28,2000,0.6025831584439162,0.49205884327528554,0.6113570846852321,0.4340774661882362,0
1,1500,0.6316954792525378,0.4773531917932731,0.44847588113001746,0.7240251789060167,1
40,1000,0.5309836376635176,0.5550408360500446,0.5991598041718326,0.47768992245713365,0
2,2000,0.7086238801122838,0.544734774650227,0.6217347416012595,0.6654732572722928,1
12,3000,0.7620580094335666,0.6374172425403,0.5616665216490586,0.43738890822763254,0
55,1000,0.4175190228415203,0.5545481676128704,0.36108932525203347,0.3059651359432614,0
53,2000,0.6233002616782369,0.4295143562103112,0.5024957803046556,0.27134338640997835,0
48,2000,0.8382060673054424,0.6231423313074337,0.22592599189357,0.28709880159619605,0
59,500,0.6744679354146088,0.6343911961281361,0.3768430463153315,0.23425568880635012,0
57,3000,0.9652493456410809,0.44737871511286414,0.5685332837004887,0.22712886326673126,0
22,1500,0.7460566318966749,0.5824269835679554,0.6471412403232316,0.4648841703582417,0
5,2000,0.6197209327075041,0.4988862516823755,0.6581180190042429,0.6542507142920795,1
22,500,0.7491788703385825,0.26632251936830353,0.4251046895556728,0.5602490274312218,0
33,1000,0.13605604874953303,0.4924097330519675,0.6116401642461403,0.5907487417579221,0
