amount,hour_of_day,day_of_week,transaction_frequency,avg_transaction_amount,distance_from_home,device_score,account_age_days,num_failed_attempts,velocity_1h,velocity_24h,merchant_category,country_risk_score,is_fraud
80.50687979157762,16,6,5,118.70880196514366,9.812835627151198,0.8182649861895549,847,0,1,7,5499,0.33579503310046993,0
68.96581932020916,20,3,2,724.1929665048704,5.236126716105453,0.8040930651790229,1288,0,0,12,5812,0.0670734993963528,0
219.27365829362552,17,4,6,51.80636150532407,8.506891172197985,0.6090477678690136,1793,1,3,3,5411,0.12613957003143042,0
1015.2041310555942,15,6,4,150.34040691764264,3.621324234746078,0.9201017186640609,502,0,3,10,5722,0.13818930137493934,0
113.87888225305377,21,3,11,132.885867979758,2.3850979373360865,0.9048208494873707,338,1,1,12,5411,0.1256223185775676,0
23.092695506800236,9,0,4,218.20841626026697,4.179658000843285,0.8530965218613273,1800,0,0,13,5812,0.15903499413136277,0
5.6620295207792735,12,3,5,174.16785521602534,9.987298150200688,0.7299063535463166,807,0,1,7,5411,0.19198735760795416,0
31.022320913233248,20,3,4,215.94943843904565,1.2803089702568613,0.6025914003143861,627,0,1,12,5812,0.2108604889062269,0
214.43215648566402,14,1,6,42.70569217062517,6.524982385842328,0.9374452837166048,1212,0,2,9,4111,0.2875182330664423,0
73.64415316680268,6,3,1,33.545425883115975,1.9462823546896595,0.845948600728823,434,0,4,7,5499,0.606227112763059,0
1542.837484045437,16,6,5,89.75786814489588,1.1958402477216317,0.965729334787642,1456,0,0,4,5722,0.30109418042022623,0
63.04101363264352,18,5,4,248.72994332319587,3.4066597252259094,0.7214227714189182,1603,0,1,9,5812,0.1416427924677485,0
323.33782890462516,2,4,12,102.94569367584255,83.88801024488897,0.22699547126800634,8,3,10,27,6211,0.276678812863629,1
905.995197018132,20,3,3,161.08116863968712,16.424595344713172,0.7985915567367164,221,0,1,9,5812,0.24497380244642303,0
164.17037231725135,10,3,6,667.9067025365905,4.416622902199771,0.9157606459286218,363,0,0,9,4111,0.21803182889012782,0
98.84376588123553,13,2,4,376.12249022960685,19.492536747817375,0.979327042993498,845,1,3,6,4111,0.09780845170500557,0
262.639157639803,16,4,6,60.31302419684697,4.357682563103675,0.8730075410039974,266,1,1,5,5812,0.10359076671235647,0
45.19757661769639,14,0,0,106.78166894285874,0.7766096789451701,0.9133228627476063,1482,1,1,5,5411,0.27706112938125455,0
162.53779302405005,19,0,6,118.1534855164262,4.070796331463941,0.7267724387016712,1107,0,0,3,5812,0.060870392965244706,0
399.54594675427904,11,6,5,913.7698983009526,3.9431436648253193,0.9377728215789006,862,0,1,6,5722,0.11021025790906085,0
54.10391608637455,13,6,7,329.570254923001,2.3668199151033287,0.9739699804056057,367,0,2,7,4111,0.15536281872430377,0
73.8684971402219,10,4,9,175.5607942470536,7.385077900501882,0.8729032912966617,619,0,0,6,5411,0.04901743954028498,0
110.86371237594409,19,0,4,161.82782171395957,16.284363790476952,0.8217389629160868,1259,0,3,14,4111,0.18373651116809003,0
183.1312419556497,13,6,6,306.48670347575217,5.175759632946085,0.6572417082412977,989,0,2,8,4111,0.37578914384040724,0
1000.4134354411358,15,1,3,101.23654049075272,1.9761271595561516,0.7759281873963373,540,0,3,6,5722,0.5212086444869534,0
232.00670065576,15,3,3,191.89994704259882,4.0879070566945135,0.7539379131589315,809,0,4,10,5812,0.09256109359147714,0
9079.297371317858,0,0,15,14.091710098979638,23.46649048485411,0.05443890575215895,28,4,5,28,5999,0.8612601726188699,1
419.499555177026,17,3,4,167.16633364215502,2.5424114736875687,0.8578124052079765,194,1,1,8,5411,0.22947418804720982,0
89.62403884449057,18,4,2,227.48801190963948,14.878067127049588,0.7719191193881879,1331,0,2,5,5722,0.0731785004375461,0
97.51557361762765,13,3,4,112.77026810022879,4.705576773673023,0.7585014579067099,1761,0,1,9,5411,0.2224411443360214,0
118.12717360947566,7,4,8,351.95794324720407,2.0911425499964453,0.9592366602590314,1008,0,1,10,5411,0.1688838088952752,0
237.10119854467158,20,1,9,82.05292707219105,11.050777828300664,0.9365038270464281,321,0,2,13,5812,0.23961701209442912,0
218.05081246489428,13,5,4,107.76807826987253,3.7697570420929023,0.8847929615911453,188,0,4,9,5411,0.14948824668383573,0
21.472805498661334,9,2,3,253.76023139614892,3.891755837362478,0.8396406919651593,1620,0,3,7,5722,0.22934061490674795,0
350.19967437966403,13,3,3,23.201957656402037,1.1116325101026598,0.8565086548310539,1753,0,5,6,5411,0.09230378674549644,0
523.497501239913,6,3,7,392.787244809797,0.9864569176036391,0.7851285110052462,1230,0,3,6,4111,0.18252562687170573,0
165.69860212245743,14,5,3,98.80413346868181,6.366711083020293,0.5625590382276997,351,1,2,7,5499,0.19537171566815503,0
235.39565273195285,8,1,2,65.12123244564997,6.153288742356478,0.8704430086351229,255,0,1,20,4111,0.09451889447620317,0
35.22802113575568,21,5,10,611.7834640955721,2.2814853995133513,0.9567135062825677,88,0,2,2,5722,0.1629143785019085,0
1505.88626289922,8,0,6,49.164261359104266,8.619553838383025,0.9954045212138326,323,0,0,8,5812,0.19737320485571344,0
6877.127636574408,21,2,4,221.9899749749235,3.5808221074069717,0.8701134046048682,1602,0,2,11,5499,0.011989789323145868,0
70.0288126323597,13,4,2,68.42717562207937,12.501365135502379,0.7152545101701857,530,0,1,9,5812,0.2944924713157678,0
807.0106382190954,17,1,4,184.5949226167763,1.2377069882768559,0.8428825312850031,1422,0,0,5,5411,0.16082642166275776,0
20.119403758831616,17,6,5,18.366313156078146,12.044909000792828,0.8411433338898924,542,0,1,7,5411,0.27949814240689186,0
90.27493618852793,11,3,5,1112.3379759232425,1.501171608760853,0.8723116256701761,1724,1,2,11,5722,0.17044429759546514,0
78.35894856739104,15,0,7,235.07950576577392,3.6710417323005866,0.745500243631352,709,1,3,2,4111,0.18847285848004633,0
19.21892252459107,17,6,7,825.6090924516943,2.6289447624056113,0.8540597437618438,1723,1,2,9,5499,0.22003184567752368,0
289.11785979707304,17,4,6,407.2402646885472,13.139923955528314,0.9265913887528836,234,0,3,11,4111,0.32274654952950244,0
66.33393388615985,13,0,7,206.2866469597339,3.668088902748658,0.9505515666519732,1533,0,1,10,4111,0.2870242840367335,0
281.61730065444345,9,0,6,479.0797882479666,10.42309810646119,0.7977344919217908,1480,0,3,8,5812,0.2887635756410638,0
472.33114106278424,11,5,2,67.44054205614428,3.0032100182843084,0.9108733044938003,699,0,2,7,5411,0.12984504872724303,0
262.39612055806987,19,2,2,835.0265559113329,6.908107473204367,0.9274821501821897,1341,0,6,12,4111,0.36512540971296825,0
198.85684425030257,9,6,7,385.27465978527204,2.590966521059176,0.9211726997361729,84,0,1,5,4111,0.2610507100328906,0
590.8516995624816,16,1,7,162.26020905113816,4.926953602988327,0.8856810165151144,1712,0,1,7,5499,0.16645813055054584,0
167.6106975133968,13,6,7,857.5812134371095,10.828034688300368,0.7545628259645111,774,0,2,7,5722,0.20564955319733846,0
251.97205996597316,12,1,5,270.07675809118325,17.453387186762953,0.7792824317511476,538,0,4,14,5812,0.17533312169160628,0
21.25379348911318,14,6,5,422.0239867409195,2.9444616580442684,0.8615526265679574,1159,0,4,6,4111,0.05902564341849125,0
217.8799593087471,17,6,5,320.23335124411466,2.2841637265752457,0.7819128570173179,1078,0,0,7,5722,0.44806274169843896,0
182.5759000766052,9,3,6,89.13548886899936,4.41152621806603,0.8799079678806578,1159,1,1,13,4111,0.4875192984070333,0
806.9788291000801,10,5,6,161.74669055070345,4.499887592873475,0.8966876141209115,294,0,2,0,5812,0.12688523124194068,0
151.6940509976099,12,0,3,113.83140583875773,5.976908882676411,0.8758641672917025,1016,0,3,9,5722,0.14936020822770216,0
174.2844626003201,16,6,5,99.38499324900293,2.689483827102699,0.8694249679528783,611,1,2,10,5722,0.11159065179985557,0
127.24280299425726,9,2,9,901.4435033809151,4.858919503762846,0.9174756755836165,1667,0,3,6,5499,0.0989965402548102,0
875.3299816111778,14,1,6,1185.121318517685,3.82495377147876,0.8917696966293985,928,1,0,5,5411,0.16709442695235688,0
56.33250262730014,10,1,4,205.59308235372063,2.9724125431013224,0.930360650365965,580,1,5,7,5722,0.15837198971708563,0
1535.502847224522,1,5,14,14.885815267788418,36.99510681023752,0.05620518897822659,76,3,9,18,6211,0.8316651424602753,1
5094.482137124842,7,2,3,154.26022123447615,6.859451086599098,0.7722441189507594,368,0,1,8,5499,0.3218179837949404,0
421.7035707423871,18,3,8,27.99867339443899,4.678528633661875,0.7162942053969261,681,0,2,5,4111,0.1486180623383855,0
919.6215791553053,17,6,6,50.55604784359274,3.700919545259357,0.8126328860970284,182,1,1,18,5411,0.19382190659203816,0
835.6724858786948,16,1,5,65.69794121917681,5.487839461930498,0.8352807608368683,1051,0,0,4,4111,0.323243711788435,0
670.2137137822334,13,2,5,687.2452041201469,18.538277984000004,0.7519721941941536,1005,1,2,9,5812,0.2624638802413486,0
1397.641202133758,19,3,5,340.8552966948566,13.62751979616278,0.8807249474990733,718,0,4,10,5722,0.08468089266777168,0
524.3293481673143,15,4,5,95.68441842082724,3.8661954433219763,0.8541347943872446,242,0,1,11,5812,0.24023522416518697,0
102.700404244605,19,0,4,143.1110995717775,2.815652549200098,0.6904555613216219,286,0,2,12,4111,0.18413548204612232,0
64.33129392344392,21,5,5,220.9462331378535,3.2371957140041365,0.7762254740827383,1768,0,2,11,5812,0.16915604842622442,0
768.7779038798316,8,0,7,223.53416540808283,3.5621273358581265,0.9434443942283892,1361,0,0,5,5411,0.36722134669543943,0
5327.668124954683,2,6,17,40.67555297316417,43.73573128590344,0.26623971561042375,74,3,6,25,5999,0.4611565877108969,1
122.27392925667351,7,3,4,218.2946508394176,2.7502145689399136,0.9842207790389926,1063,0,1,7,5499,0.0965509248978071,0
1189.0059236964728,18,1,5,90.60059204574154,7.965779142594491,0.8629907635390067,1417,1,2,9,4111,0.25457571002108026,0
3013.5218717593752,15,4,2,5.6350730202174715,2.5612908948573994,0.6501312209531039,398,1,0,7,4111,0.14297545012052232,0
326.21380889277697,20,6,4,437.94774802058237,2.522514693683327,0.8128169157542977,1458,0,2,6,4111,0.459880772668401,0
466.5297674538989,8,6,4,685.3188173974487,5.077799319277133,0.7251367347882548,667,0,1,12,4111,0.2330985048959937,0
50.37231386490517,21,6,6,562.8460435170064,0.8048838536826846,0.8132047398414101,236,0,3,8,5411,0.14860639954384397,0
788.5088893611448,19,1,6,504.3167282585825,11.678551096928182,0.661818987644984,1127,0,1,7,5722,0.11623628900011405,0
637.5988082743467,19,3,4,76.62960444598163,14.277985778603128,0.8577213017295349,1026,0,0,7,4111,0.34411452638713635,0
54.57144274281606,13,0,1,620.1880346807964,4.188240619755058,0.6275512437336237,58,1,2,8,4111,0.21070938848535514,0
130.51947334622872,15,1,9,123.34423825663634,4.997684002892262,0.9003760474168003,473,1,3,18,5499,0.006911667724933113,0
31.41470120774122,17,2,5,527.8565526770507,6.8327744337936664,0.7104999478934925,1011,0,3,8,5411,0.22386860559971258,0
111.95304954030752,13,6,9,307.4527751239466,7.408797038913058,0.6321178162250848,630,0,0,6,5812,0.13096868531536093,0
288.2755733937639,18,3,6,410.7741602551018,2.7201192203581166,0.8903126998726065,1248,0,0,11,4111,0.1225526931045723,0
1331.993877011958,9,6,5,245.5215627427421,12.792543782310279,0.8054973718558707,707,1,1,9,5722,0.3176396156588174,0
997.5700441554787,14,3,2,107.99513810539419,12.452248138318144,0.978901889339627,1079,0,1,4,5411,0.036405147625415926,0
562.3782657972847,11,4,6,260.35988760626054,1.229188319056297,0.7769740794633516,1102,0,2,9,4111,0.18541879274609077,0
391.8578555410063,9,0,5,41.52654310124383,5.9002221048888135,0.7488120371980406,1632,0,0,8,5812,0.08750742745034058,0
163.14214678935326,8,0,4,154.82506133917937,23.382828086946994,0.6039949544124287,1313,0,3,5,4111,0.19968028229858925,0
166.43571746042642,6,0,2,726.347736400272,4.183255194177955,0.861655250316829,1047,0,2,17,5812,0.2780696503259068,0
76.75449349775454,20,0,1,159.2843262361869,2.751341041716373,0.6960425847498438,47,1,0,13,5499,0.04227539286923886,0
116.50823718385327,13,5,2,672.8293880693582,10.175451184230642,0.9036683850669631,1533,0,2,10,5411,0.16073981707855467,0
1150.2140159851074,20,2,5,1323.8173192373733,2.1559238435614683,0.960637644255759,904,0,2,9,5499,0.1412668929411319,0
115.20570996462402,9,6,9,158.5799300785874,4.855927494570835,0.6290183136761641,706,0,0,8,5411,0.2017981387936715,0
39.75102508155615,16,6,3,239.65406258379224,7.088371705289039,0.9124478376283598,1730,0,1,10,4111,0.20950342497381153,0
280.72380078015243,7,6,6,169.90959000831265,5.3708994843104945,0.7533802225522227,941,0,1,6,5722,0.21445115955974392,0
516.0336387128295,6,0,10,365.6576047641565,8.772507423481386,0.4464987206070203,1208,0,5,6,5812,0.0924595194641921,0
61.41185796086384,11,5,7,644.1807855362892,2.5362923615917823,0.8250310269863032,538,0,0,1,5812,0.28684535937584776,0
93.88243486298322,19,4,6,443.4121868269243,1.5573492832263542,0.905265665170084,509,0,0,4,5499,0.3165838298296398,0
168.59912158365708,10,3,7,363.6451231578243,9.119175839112051,0.9174466205700831,840,0,0,3,5812,0.24273143025892024,0
81.06016755967188,16,3,5,91.79300072890703,2.325350327833116,0.5788854088197903,788,0,1,4,5499,0.07030506811478922,0
514.7526745118191,17,2,7,45.516504669592216,15.94345328819423,0.8206442786610342,945,0,2,7,4111,0.023455827731109196,0
152.67884935430948,12,3,6,367.36194400595684,4.9374216357183585,0.9042868134830228,1803,0,2,7,5411,0.0599055037656581,0
1172.9610523457907,20,3,7,83.45214824281527,4.622054483041868,0.8051673994281363,1707,0,3,7,5722,0.16181150572380398,0
1049.2333420883574,15,5,4,62.390263888552305,9.336822590041852,0.8739593118905669,60,0,1,7,4111,0.09842691887713007,0
261.4489621506543,15,5,6,72.46898723390372,15.395462927557272,0.6608927142462512,727,0,1,10,5499,0.23394934288404845,0
58.84353059013969,18,4,8,350.71837487860495,7.024446082592991,0.5721772951362474,223,0,4,8,5411,0.13814904559389568,0
129.7565473312819,10,2,5,22.71770178138534,4.526746381464082,0.7418959591842016,1817,0,3,9,4111,0.07553588588195004,0
95.94365048908135,7,1,5,362.24993502311906,3.4910415585142904,0.8620171997650603,51,0,2,7,5499,0.24542124935036122,0
282.6910932116956,17,2,3,133.16539176743248,4.203639905263781,0.7074506428156446,537,0,0,6,4111,0.17781773832984987,0
111.64474763003669,14,3,6,287.0856173456784,16.692514887106384,0.7072539251466927,518,0,0,12,5411,0.4336089106026031,0
140.35941256410197,12,5,3,354.12056172067383,5.075673812040668,0.9395081221783714,1718,0,3,5,5812,0.2230862509316219,0
330.37892308686054,16,5,5,35.54740475470113,1.2786679412216304,0.7038512642053053,1282,0,2,4,4111,0.24205922170597835,0
595.9678682430502,17,4,5,59.83397215656575,5.463307957270103,0.927149077507701,913,1,1,11,5499,0.04240853176034775,0
167.3327834526872,10,6,7,42.501510896541255,8.677715538461495,0.8039862061684939,1718,1,1,7,5812,0.2647691803661801,0
2113.2836351793994,8,1,6,666.1723583176785,2.1752071090803233,0.643327112121211,802,0,1,13,5722,0.19617402578092366,0
29.810425359629967,16,4,7,107.74903977460332,1.4738682114257364,0.5761803689956321,58,0,1,10,5411,0.07506369090114563,0
504.6297122736866,19,0,8,308.9596651624915,0.2943010035151234,0.7892354555300686,533,1,2,6,4111,0.10164056354797174,0
383.96332075284283,10,1,2,378.86388974137185,1.5249836730853246,0.7363365958109711,792,0,2,7,5812,0.2364874259997271,0
62.880594423010805,2,3,10,354.30196775058994,70.3314427413013,0.19233332037865772,33,5,4,29,7995,0.5567803657936231,1
49.58698961782553,15,0,5,204.4622716995904,0.29357586687358017,0.8827249483511117,765,0,5,6,4111,0.34006082782748687,0
185.43726430903968,7,0,6,1537.9931000004526,5.000833226603332,0.6292471676865135,1354,0,3,9,5812,0.1367041164243744,0
778.8527158113294,13,3,6,615.7761624728435,2.5893865033594,0.9822896906584986,337,0,1,11,5812,0.15569940608899302,0
665.3570712543304,15,2,3,94.7313267945794,6.048479345625381,0.9362348599012508,1274,0,2,12,5812,0.05081068067081054,0
67.94078344596683,17,1,3,183.2749636930311,13.604824698452315,0.7322952099961348,247,0,2,8,5812,0.1380198068644013,0
142.5592538826139,16,4,5,165.15763147584528,3.9940832854279473,0.7716301535045078,1069,0,3,12,5411,0.13119833513037873,0
198.27333611209022,17,6,7,148.7300575926742,5.740269527927639,0.926623793778993,338,0,1,7,5722,0.06251231632502094,0
720.8840500213986,16,1,4,6.3167133883193936,7.9338652109202545,0.6749238528262089,445,0,4,7,5812,0.342416927813112,0
96.03854388471343,6,0,3,120.83824262236038,0.5458772796919381,0.7734236786962818,1759,0,1,10,4111,0.17893962473050748,0
91.55048496119717,19,0,5,107.51119707884261,2.522789887790788,0.8674593348711764,1002,0,1,7,5812,0.08341594664299419,0
343.7605865886562,10,5,5,176.55480544402388,5.541406428035702,0.7802186020930484,1436,0,2,10,4111,0.056023539332253215,0
5.4084114856275605,8,6,6,505.9200159040587,6.435780508612265,0.9183789591629391,1793,1,0,11,5722,0.2240896766762533,0
1951.5636027787198,14,4,8,21.195085027495885,6.189525227048195,0.8542422936218662,526,0,4,9,5812,0.3580070811545553,0
120.18610946203167,15,5,5,133.99899742097503,11.61418633647845,0.8186418862911712,519,0,4,10,5411,0.27709422765144026,0
197.27180727711342,6,3,3,186.2228796017059,4.207612610404407,0.7589107050232945,750,0,1,5,4111,0.09514991528029362,0
304.14505372400043,10,3,6,399.5197298518871,3.7785633509743093,0.7488374878042464,1692,0,1,8,5499,0.16383011030506053,0
404.4165834917658,10,0,6,685.3765285479035,4.53920508964324,0.8068581921644451,65,0,1,6,5812,0.04280049479545354,0
495.5617711117397,18,4,8,188.90910248444717,4.123857593040586,0.760895390503182,740,0,2,8,5812,0.3756602157017035,0
667.66127098051,21,0,7,1170.0214092711783,3.194384289845632,0.948456882461665,892,1,1,7,5812,0.16490853348413356,0
531.3152898503242,11,1,6,123.45603528989612,2.5570053071710723,0.7396175040784482,453,0,3,12,5411,0.07082185766296582,0
223.90739779657932,8,1,7,119.26639523351199,5.712494976285592,0.8238102989029824,278,0,3,9,5722,0.3896242032717537,0
44.913081031367696,15,3,1,195.595378429322,1.8244664041408456,0.764010718037441,1435,1,3,13,5411,0.16629695108458922,0
27.16641053440277,19,0,2,25.68186039676938,1.5320806907899813,0.7624627144059807,590,0,2,7,5411,0.19573294019406104,0
65.98517449206845,10,6,7,458.8760132989105,8.95393984559713,0.855604445938917,72,1,5,9,5499,0.4438343979579827,0
254.46584025850592,12,1,4,42.15179812289991,8.92054377217615,0.7469818255579895,1247,0,3,9,5411,0.11789142649697777,0
242.44459380907216,15,1,4,331.46712266856093,6.165006491210688,0.6170828243307681,784,1,0,13,5499,0.023573007012433655,0
102.42260336322903,19,0,6,136.24081506306996,3.341824529760027,0.9779474065551177,328,0,0,14,5812,0.08483906938443037,0
315.2042875874097,20,2,8,860.9285230192814,9.759284195885112,0.8499701958949911,1722,0,1,11,4111,0.12470017026842159,0
92.76246236418041,13,4,11,84.96564867878783,5.669088988411421,0.6691572308191058,1699,1,4,5,4111,0.280414234487022,0
1012.5821415004801,11,3,6,91.76183814493567,3.035847953599913,0.6351214396221976,1547,0,2,6,5411,0.21429539023248972,0
1201.0554333989987,19,4,4,39.22437877371274,2.352423431240746,0.8747596384630832,1206,1,3,7,5499,0.11940681174846708,0
35.73532816998933,21,4,3,181.05068160443287,0.3410340330896583,0.8037911071069523,1159,0,3,10,5722,0.5173878563437416,0
85.45274193755,10,4,6,84.86113778354567,4.1944373654651415,0.9428330917534041,508,0,3,9,5812,0.1593721887542185,0
1071.2184922155943,13,0,6,76.77313857761575,1.8949060804510338,0.9645200329371184,585,0,1,9,5812,0.10694958115985774,0
230.97137641092004,14,4,7,149.81286550812123,4.587900114173413,0.9696702852321165,526,0,3,6,5411,0.13448763373272118,0
678.2625034372393,15,3,8,264.4044989649002,9.170236091250942,0.8798498549373054,845,0,2,4,5722,0.04128311084096153,0
234.93050074338683,6,0,6,266.1110253889217,1.438313156365667,0.7840406027422879,298,0,1,7,4111,0.1503749548821253,0
45.30078382740231,17,5,3,724.0010331639802,7.521946980514124,0.7760199182797899,401,0,1,4,5722,0.16700209305385913,0
1403.8683137705193,13,4,8,123.62981698544355,8.28727354832914,0.8877684358003598,588,0,7,10,5411,0.2781074148723844,0
326.7031984195893,13,3,3,180.75180274483287,15.477274411919419,0.7780292765146386,802,1,4,6,4111,0.28428366329584576,0
98.11051643093636,20,6,4,1928.4467048634083,5.11440207636322,0.8882076893157829,1053,0,4,7,5411,0.19252743682427945,0
286.66479174291084,6,2,3,37.621074041698954,9.186487546557148,0.8726030837155918,1755,0,4,9,5722,0.15276631365022061,0
477.88607517089025,20,3,4,95.2978221804161,12.176444809139502,0.9711634186225497,1161,0,1,11,5411,0.073903993097085,0
958.4641281538211,20,0,9,538.2019418997884,9.070191319821202,0.7015160784519163,1590,1,2,3,4111,0.3011362101405695,0
743.5667074254861,19,0,4,38.99818035317264,9.12782328258591,0.8042734954178348,1784,0,3,8,4111,0.10941999410190484,0
589.3324898837736,12,4,3,238.97402883969036,3.538457542439342,0.8778410494018853,1293,0,3,8,5722,0.24227349044025642,0
184.58145825003757,17,0,5,224.30445429809683,4.974653111111744,0.8431835512028162,990,0,3,11,5812,0.3630766426958639,0
65.46952399723347,12,0,2,260.60197560868255,8.69911742246932,0.8492588469317696,1106,1,3,10,5499,0.37289789473353513,0
49.527122842803756,17,0,4,248.9519049654283,2.0987535208261616,0.864039515599106,839,1,0,8,5411,0.32902459114878696,0
1671.1865588513465,14,1,3,161.61299912777443,14.364178211063727,0.8960709087540268,91,0,3,7,5812,0.09432683628263,0
129.07518987497434,7,1,3,466.00667299367757,1.9810450944250761,0.7820260707811362,543,1,3,5,4111,0.07139691228171945,0
186.84539640853535,13,5,4,27.476565436245462,11.201996319337713,0.8835079857923723,1450,0,0,10,5411,0.2503324743973135,0
62.475669658694976,18,5,8,102.88577593759464,0.7677294759699373,0.6956248238357021,1484,0,2,9,5411,0.4853286891024797,0
80.52793024556095,9,6,5,1007.2672612616983,7.0772067917623716,0.7659100859914845,335,1,2,6,5499,0.0702675049145259,0
206.31913224017688,15,6,4,205.80881210918452,10.628652202016818,0.7885010519869164,1385,0,2,6,5499,0.4385756954943876,0
112.49961880489585,15,6,5,1055.84578995229,9.947536837445067,0.8997865646864801,747,1,1,8,4111,0.02535066277717214,0
557.388092363278,11,3,5,521.0192911910858,5.580678325142362,0.8205457674053962,73,0,1,7,5812,0.06259621135947939,0
64.85596639322434,20,6,3,112.37769865376438,3.0075835826321473,0.8463268757523543,153,0,6,11,5722,0.27726316061741874,0
710.3998365386046,23,4,10,277.509123841179,36.61745653949522,0.32150527317189914,45,3,13,22,5999,0.6321134017627514,1
1657.9395411438336,10,3,6,146.2838934936731,3.886863705304183,0.8254237993441601,124,0,1,6,5812,0.27002994753587073,0
6325.839127666843,20,1,7,48.35863429962176,10.570088063242402,0.6191320054228042,653,0,0,7,5411,0.35109993638904935,0
617.8861306097982,8,2,0,280.09675918224997,1.2491051730460776,0.43268448081789446,865,0,2,7,5812,0.19904159124541046,0
456.0695941084142,17,3,5,356.85947142258186,4.5258188024760555,0.797187029685489,176,0,1,11,5411,0.2887229058211413,0
1465.5833459575827,16,6,5,2076.3918162436153,3.329842323768867,0.7465130477319935,348,1,1,6,5499,0.25295308781908105,0
266.86282396665615,12,4,8,726.9590780136871,1.7891495280264809,0.8695608578124576,1358,0,3,12,5499,0.3365648101878368,0
40.4365373564368,10,5,8,487.76069346386544,2.6509733205427635,0.5072668223647195,1413,0,0,10,5411,0.22613644123148116,0
274.94936254282175,21,3,4,206.70997525426435,12.384341024484838,0.7424858434168851,303,0,4,8,5722,0.09467622990969633,0
228.9030141633559,9,0,2,155.37201372222944,8.966405103951395,0.9123793969215053,334,0,3,10,5722,0.08565115260275331,0
1496.6090820536676,20,5,3,196.0619910964427,8.069851310815038,0.8436971741442099,252,1,6,10,4111,0.3758429512561235,0
103.07469454768481,6,5,8,91.72161531214645,3.4868031963514605,0.8250978513728919,985,0,5,10,4111,0.3643509139580744,0
440.40996160633074,5,1,13,39.97528829593489,37.62189331183825,0.1311081296485893,51,5,4,15,5999,0.7405751129236868,1
141.38469267145888,9,1,3,144.3289095964111,4.931428812876876,0.9417856518245672,484,0,3,9,5499,0.19777211343210593,0
2095.7554330830176,4,6,21,179.8705725776028,60.781955716431206,0.2140433094267414,6,4,6,24,5999,0.6378306630637541,1
64.80688319337591,13,4,8,252.05163524481117,0.4989157205713875,0.8293675078272934,762,1,1,5,5499,0.492123440512449,0
366.91242459239885,17,6,1,116.10044910963119,3.556570739747193,0.8427492702107827,1274,1,0,8,5411,0.13657953011520318,0
2089.783387651865,21,1,7,42.82439613948377,7.388243308701265,0.8243382796674121,1753,0,3,8,5722,0.33594711349059353,0
230.37634831303845,12,0,2,109.13193597666606,4.119549546356189,0.8878413731742593,666,0,2,5,5812,0.08508989213178074,0
96.81565105592198,16,4,4,489.88102705246604,6.387310888004792,0.43758332128213173,1409,1,3,11,4111,0.05365745147148276,0
42.49939875814674,9,4,3,58.34330771031507,15.547671656622107,0.9544413871704874,1764,0,4,8,4111,0.15753434202776118,0
2124.1532247930936,18,5,4,438.4784560181816,7.043860870495149,0.6298996286742192,1021,1,4,4,5411,0.44568159297851495,0
159.6030095483464,7,0,4,1012.8121235079975,2.3714127785035424,0.747402431278673,1529,0,2,9,5812,0.21951219972189498,0
34.716876613716835,20,5,6,266.3488275353711,1.8623495254747426,0.682335169474871,915,1,1,10,5499,0.19355173626740582,0
656.2089723574552,18,2,8,116.92976972719298,11.280314243031572,0.44528921314835124,1813,0,2,7,5499,0.11779535071655253,0
67.33129448446192,11,4,7,173.24218148571163,6.56392174171176,0.40431737588448236,102,0,2,3,5812,0.019161037661200763,0
120.86986087203276,18,0,2,97.99969723549667,8.175246564892614,0.9108562143342669,846,0,3,8,4111,0.40055852636766687,0
917.4403363224732,6,6,3,108.4105289643405,1.6418853479696707,0.7142353916893577,1712,0,3,9,5411,0.17353236406688952,0
870.9223797245965,12,5,4,27.670136757310416,5.109542284267298,0.7587259122441551,1666,1,3,4,5722,0.13109618437092402,0
445.26064674585524,21,6,5,115.13413551855983,2.490159473255698,0.863370884844341,281,1,1,8,4111,0.19185468139889303,0
142.03903428717135,9,1,5,795.4199462912451,3.8359058415448057,0.8933362618641218,402,0,2,10,5812,0.11000518547068139,0
877.4367235357911,12,6,3,402.780548254852,1.1733693034226138,0.764161533597297,321,1,4,7,5812,0.1012475164415399,0
54.51964176177456,21,6,5,314.64376273329884,4.172041238267772,0.9851442639257807,1578,0,0,10,5411,0.1823571579207257,0
1012.514783911241,6,6,5,213.59556727137902,3.4989591178337403,0.902234309060593,1326,0,2,8,5722,0.2567248806002248,0
1802.68133445895,15,1,3,118.80313843677254,2.489846941661686,0.8816340729758947,506,0,4,7,5499,0.08820024953875932,0
31.753436955758488,14,0,3,59.44942511365543,4.172262042242208,0.9173874271483526,1576,0,2,4,5411,0.08751050583384629,0
2432.896068977044,8,0,6,5327.006630317969,7.286022118644513,0.5593125280151855,308,0,1,10,5722,0.19421531324032404,0
288.02039940589196,13,6,3,276.55926503245905,3.7902800638696816,0.7455690558145557,1432,1,2,10,5722,0.24641780739141272,0
61.58085535378825,21,0,5,100.58644790188772,10.613997060964236,0.7966144927261721,1330,0,3,15,5812,0.18105514006122442,0
320.32694658132385,14,5,9,875.0854691923714,3.768892677817673,0.6012663129591336,1792,0,3,13,5812,0.3298169102356948,0
36.17641979692934,6,6,4,3609.1537727207415,2.4162282557860997,0.7367505689401431,913,0,0,3,5812,0.2181761891638427,0
