voucher_age_days,initial_amount,remaining_amount,beneficiary_count,prior_redemption_rate,merchant_availability_score,redemption_rate
24,2000,538.7369041492951,2,0.9037311556478584,0.7324584727711566,0.5694352075236843
5,1500,1098.2823623383385,2,0.7651126972984524,0.9346887338696235,0.8775500407786793
21,1500,605.4260935861779,1,0.597003862862305,0.9014201466996481,0.5555776488109063
17,500,1224.838543742221,1,0.8800908999025907,0.9594235660905572,0.7440923929078607
8,2000,247.22623369612595,1,0.8805646163742801,0.8824383263658286,1.0
19,1500,1939.3512943183582,2,0.9275231468444595,0.6086161334946714,0.6048889673514289
23,2000,1522.928045232941,0,0.768492351181885,0.8835871538612768,0.5797733176214921
7,2000,1521.5590752544065,1,0.8653719004887723,0.6925743086490466,0.707692566931458
7,500,1519.4192562161886,3,0.7793764938578079,0.8356772733272214,0.9556663920412848
18,1500,1152.3406566396932,1,0.895224753380073,0.5521700034207033,0.5418791791136409
2,1000,1360.792334189286,0,0.7682025833646396,0.7977783072059526,0.923690617562506
17,1500,1083.5772137765327,0,0.8626212441106035,0.8945096083174401,0.5393324654192658
21,500,1225.3088426118936,1,0.8781455399332354,0.5939577307840972,0.7303770010225303
15,500,269.0090584754259,2,0.4765470233373894,0.8128699716346245,0.5451257878279012
10,500,566.5591916733867,2,0.5275286084947087,0.5132314980817271,0.573716964954605
21,1000,1798.8033390713488,1,0.7328992680262422,0.5275626210222826,0.4813058027302958
9,1500,668.2950096059757,2,0.9737859075202894,0.595110497639209,0.8096914167830748
25,2000,332.3097072206875,1,0.8991627773269867,0.6847594580502986,0.5664079656475817
10,1000,531.7801937663504,1,0.8467569655789193,0.7302071892463536,0.7197785241727485
18,1500,713.9518952659054,1,0.9256188140105669,0.725274409310868,0.6396501334027636
28,1500,49.43614900534676,3,0.9244699854741415,0.41431205920593556,0.5084777873771205
16,500,406.3329904201289,1,0.9604060928688616,0.6502937695205319,0.6477753401530035
13,500,1927.9509982297523,1,0.7237738987110253,0.6290590463504568,0.516087680905519
4,1000,43.710641596496515,2,0.8890298322984698,0.8619467883992593,0.7847132230335914
27,1500,10.104777614843519,3,0.9254422370636787,0.7003467500685197,0.6949999926694954
28,2000,352.51778227722076,0,0.8859247428200859,0.8655728186445156,0.696807247959915
4,1000,1280.183173242631,0,0.8737807105055629,0.444838237678525,0.8338795174738552
6,1500,1639.5011113959963,1,0.8132081483768838,0.6647504147900853,0.7776629300307765
28,500,984.7067144447448,2,0.8736371518700348,0.6300939282478681,0.671271204369176
28,1500,1195.5231247360311,2,0.8548542822032886,0.5895941752126893,0.4947154344652327
25,500,155.2584735439464,1,0.7407690863793702,0.5688471684597858,0.4807236609548599
4,1000,543.3083866344623,2,0.9812669309185428,0.5611700421826835,0.7667279194547907
8,1000,315.7828685914359,1,0.9416712552419113,0.7298114882272659,0.8019348485858543
2,1000,1558.3912472967663,1,0.8237683544686477,0.9600223384975322,0.6780736091718018
11,2000,559.4604778493726,1,0.6669784496174814,0.3890338932578348,0.5433375682318919
6,500,504.7689620543725,3,0.7430332119491173,0.8320598181165433,0.7536890399021426
21,500,1472.3389954659185,0,0.7217528971934866,0.7075085053251603,0.5529340211524569
14,500,1244.6260584464935,1,0.966954661252117,0.7878203120856335,0.7276483683265862
7,1500,1332.9157883263924,1,0.8465614535972469,0.5360124871395354,0.6098618185459987
17,1000,1875.4864007280487,1,0.6900056222799383,0.764486040790055,0.7310669328842112
26,1000,58.80209088833421,3,0.9256038199565585,0.4104493112843852,0.5749132201640075
0,2000,581.5655060474259,1,0.8082062032831111,0.7614390205410767,0.9219157693994154
3,1500,1171.3318153591906,0,0.9273793788532568,0.6188046012908512,0.8623108714239438
3,2000,1023.4060992361862,1,0.8074277979079596,0.4425310774273815,0.9022764640915532
1,2000,353.99211927322136,0,0.7737982541623307,0.5172632963252912,0.8406606421795333
28,1000,691.5004020329732,0,0.8215493204425874,0.40380006641078814,0.35683751724744717
12,1000,905.904889638238,1,0.8343844274991574,0.8530077946776331,0.7582725795212699
19,1500,1007.9704585989657,2,0.8986321984821507,0.6753764120574748,0.563096563367292
22,1500,836.6698327898978,0,0.7401446320438851,0.7038347816045867,0.5842726459509019
6,1500,1969.672316358406,1,0.9354412302833731,0.7575946144270915,0.9749908030757205
11,1500,187.01743286138606,0,0.8222503651564977,0.8084053223007911,0.7254310159057152
6,1500,1728.7777584803637,0,0.8621620104742191,0.8966448946434167,0.8900976117745731
20,500,1034.8381162698804,2,0.8244460406416305,0.7775930067968951,0.5382727634578758
23,500,1938.0932955223104,0,0.7690164688747371,0.9251482186572335,0.8187804886860431
12,2000,1790.9824562474919,1,0.8963680449909445,0.805907440115374,0.6992529522927373
28,500,1066.0649220320906,1,0.8587718391974231,0.6121038376783213,0.38897311406823676
7,1500,1043.8562254958283,0,0.8307738299722924,0.8109222799470065,0.8197163404364138
29,1000,522.6074561040674,0,0.7358569719719104,0.6272096091760114,0.38411838446174335
18,1500,597.0968087610399,1,0.9224509413985091,0.767808632238056,0.6041046923214455
24,500,311.350402081126,4,0.8460637182094679,0.8966589488169342,0.6879198275129585
6,1500,1239.9507805999237,1,0.5966359384060993,0.7115349977133673,0.6457017016600375
23,2000,1812.2917660969288,0,0.5696415976310566,0.5717547665995846,0.6171366508866143
19,1500,1871.322087741041,0,0.8127523634045062,0.8025357159006524,0.7492448714895494
6,2000,1457.9167373301163,1,0.6684341438641265,0.9556413042925131,0.8734964982589213
7,1000,1940.0013269198691,0,0.7725171912763428,0.8972959890892339,0.7862215176511794
20,2000,519.7021995660722,0,0.9833654193578361,0.8181840103759633,0.7285523904552754
28,1500,427.7140871931029,2,0.8942533960137505,0.9458904223149075,0.5297345664763918
10,500,557.0588108457468,2,0.7540937557551733,0.8201744421130226,0.7272430359534161
19,1000,304.0980453141584,1,0.6902822805389863,0.8447122913162635,0.4806428341585455
8,1000,1132.9321330085786,0,0.7726652230003181,0.724089032516881,0.6943823155668923
17,500,974.4614846653856,0,0.7601929461132971,0.518714091757725,0.6169136130711158
2,2000,1911.3063065861572,2,0.9295424365796666,0.8435791053252163,0.9811935400106463
3,500,219.2556025456771,0,0.8980441540283194,0.8038844484458932,1.0
3,1000,888.7085375849466,2,0.6864832484628995,0.7587965078912186,0.6635986833017566
26,1500,299.2550722865657,1,0.802030844502721,0.2565717328336786,0.4472240427765197
26,1000,885.6922951633439,0,0.5470407129951408,0.5905597208459195,0.2323884151636293
24,500,1718.9764279945616,2,0.5907698829481223,0.4645721036611936,0.37568334934537917
21,500,594.9601175428282,0,0.7969727856128428,0.8424238571704503,0.5940443814619749
20,2000,1897.9203711673697,0,0.8508160474541405,0.7463281949264023,0.6765997478277295
20,500,715.9820733452842,0,0.8992880144351268,0.8165811177347511,0.5405382816329116
7,500,1296.6025803428497,2,0.9110225874016548,0.5366784741293077,0.7777652716934884
6,1500,1280.0564942751212,3,0.8434789875999895,0.6313962927026394,0.7140864480555283
18,2000,280.56976590455497,2,0.734078751043091,0.8234494247369857,0.5426412150038703
24,500,931.0699019963597,0,0.8209175543416238,0.858720543010555,0.6018308092058207
0,2000,1615.434359450529,0,0.5606885594851281,0.52917178259029,0.80773729845773
28,2000,1139.0101534382616,0,0.9472134129071419,0.7948963054291602,0.5822850594972423
7,500,317.74364676077636,1,0.8861556878941836,0.7276042523456157,0.8098086439156637
24,1000,338.80586466206864,1,0.665869917942673,0.5545217323469791,0.7648034982888602
1,2000,1413.8971598695546,0,0.8235688915642053,0.7426707168445367,0.8069114178847979
23,500,1951.7776326930536,2,0.8244877092977262,0.5923585296462116,0.6465419191105165
24,1500,345.9224093014961,3,0.779585491835148,0.6814650862957574,0.710263928055522
13,1500,1133.6340817985174,1,0.8369628822939066,0.8023674739792984,0.6143448465767021
11,500,1397.7801678201624,1,0.804288397183971,0.7504014794218882,0.9459584522323041
1,1500,774.3403538204781,1,0.8503406292918431,0.5922219819866903,0.984980377519495
9,500,1553.912129329886,1,0.7668439415637224,0.6791582754944987,0.6646981557637908
29,500,1885.9588577718584,0,0.951225268217269,0.7034869796408463,0.7058920465309615
14,1500,1668.2155590371,3,0.7967420531623274,0.7948528332882475,0.6680195654617294
29,1500,979.8169843790108,1,0.8674689002437075,0.7146954154409226,0.5507570207931393
20,1000,1430.2144336052822,1,0.6462803923994498,0.5269441332096869,0.6476436825742318
28,2000,399.8100254544004,1,0.8935839510661284,0.5431393921437714,0.47389458935771456
10,500,1272.2854735466647,1,0.9432399170789448,0.6736800912108837,0.974863055306524
19,2000,721.8562088389489,0,0.8461448442416436,0.8634612093835813,0.9351145448697058
2,1000,195.74386237284335,1,0.9523059561163578,0.542769306622363,0.9104374832235562
19,1500,520.749601067722,1,0.8475899007822834,0.49338678764596483,0.7248813549065929
17,500,1381.2344720482758,0,0.7189118418751684,0.4562986795227193,0.6225735057497146
16,1000,1114.9643763216277,1,0.8205986185376521,0.7615520500718096,0.565459361123539
17,1500,560.5876682715303,0,0.7552187562327682,0.8641867761460365,0.6891850896008808
15,2000,1773.5478169739079,1,0.7399707852427646,0.8212848124889633,0.9024398281256457
20,2000,304.89488387188766,0,0.5870425034852613,0.7061489082826147,0.631639193429751
23,1500,252.8212268279504,2,0.8539571575803241,0.8581146037786753,0.8691029523075136
15,1000,929.0736888920068,1,0.9063863067092853,0.339855137314339,0.5489674245412328
21,1500,859.1491926008921,2,0.8303699751387316,0.8551492183220186,0.7060904193039711
6,1000,787.4695431622864,2,0.8313065434204975,0.7896855221276253,0.7685710739009582
22,2000,1823.9576285835624,0,0.8337784802588648,0.6332514599954344,0.6302262799012338
2,500,1703.5667419982808,2,0.9495196149600992,0.8240224588018714,0.9891401954297475
26,2000,1614.1860438236642,0,0.7474540591580837,0.6461380088330456,0.7433097764278971
6,1500,1697.6579249171275,1,0.7550494450472154,0.6455583758824711,0.8191652015450739
29,2000,359.390424618351,0,0.8003232181550648,0.5516922315153995,0.4489725436415083
16,500,462.30779232808186,0,0.9677698105869947,0.896516192254768,0.8365090345937963
15,2000,939.6167642311624,3,0.9160994072777205,0.5129368933557126,0.6797017873389211
16,2000,832.9888512326597,0,0.8629969653266754,0.7512829512592314,0.768953259151403
26,1000,473.52290756597705,2,0.6858653000964916,0.778704891517634,0.5429110834545224
19,500,921.4414058916349,2,0.8680942049705874,0.7605554788650494,0.8817533636674839
19,1500,1920.2385474499742,1,0.9537767777895118,0.6758132626543486,0.6946824516645496
26,500,1450.7187413053769,1,0.946232606329629,0.673398232895091,0.6749661904463741
18,500,1524.4007899243475,2,0.9071672648483028,0.8909170068945951,0.6884773440972034
6,2000,862.2186635405362,1,0.8300541533084018,0.6282105764505975,0.7276989315663727
0,500,1002.5748914457919,0,0.5659653921962435,0.8297764596312716,0.9730402367758995
16,1000,1038.2272190787119,1,0.6223562821213231,0.6047415473166147,0.6547111775300934
24,1500,777.4797552202047,0,0.5535394885173116,0.6695258160896556,0.5949043333951809
4,1500,1973.770889579598,0,0.7530963006436981,0.3644957112114371,0.9071038914661956
25,500,567.2317670796367,2,0.8632122331777969,0.8063358891833307,0.6257882223930781
24,1000,592.2148683144733,2,0.8073865711276752,0.3988395441010422,0.6208389511492878
16,1500,668.7637080696387,2,0.9274561147898295,0.7866710091139781,0.724083300706287
10,2000,1244.0175129675147,2,0.6521659612068521,0.6949005908286418,0.5706887369982924
25,2000,1109.7359068881167,1,0.7421156116964743,0.6716663125182948,0.6259466504705186
0,1000,1112.0091138533562,0,0.46874552152175347,0.7153876789063103,0.8683454427360773
9,1500,1924.9713979137998,0,0.8037049522510066,0.5752295378683921,0.5499832410143558
24,2000,1239.2320456200564,2,0.952683197509939,0.9071474589797156,0.7466523632467276
29,1500,892.4558262118671,1,0.7479409955530614,0.7478145323959353,0.5054283870695977
24,1500,1306.2955963917836,0,0.7518786890562417,0.3781443285986745,0.5125668627503669
5,2000,13.754247564081501,0,0.737743702116127,0.7548613658635768,0.7854851655035481
28,500,1619.0047677341124,0,0.7898485559455711,0.7091638066125039,0.47790930706627077
17,1000,1013.97210217385,0,0.7055596274714151,0.377036413644844,0.3820084618275066
4,2000,150.061602891276,0,0.9458209480526796,0.6388457964853684,0.7102947442169263
19,2000,624.4612219081885,1,0.9603010266634362,0.5302001731379625,0.5806524177840768
24,1000,268.20763516495714,1,0.8554504572852912,0.7738610493254096,0.6168452033136594
16,1500,1156.6224837992384,1,0.9332184351902916,0.693976175560928,0.801198103068983
22,1000,1990.7898874555467,1,0.608565715907157,0.8391517129542719,0.5414760491929538
14,2000,1362.4276838073756,2,0.6469417225028633,0.7398395348277154,0.6757642688834046
6,1000,684.9357073861033,0,0.7308600955531737,0.6039348822326095,0.5909720958379368
20,1500,1521.7975268241419,1,0.7427917534213703,0.5224879299893278,0.4184390039854753
15,500,1335.218917270025,1,0.6546442549684387,0.8024661913591823,0.4268874226325129
11,500,1108.87193265238,1,0.6084314261919317,0.5697911728826968,0.5179661286089015
15,1500,1770.6989116274674,1,0.8766786321419879,0.7255368138323497,0.8190438025080717
27,1000,1132.2572267779333,1,0.8381101591194374,0.7995474984630662,0.5921288389664876
14,500,1851.1176156709844,1,0.7478121829647341,0.8666037355352433,0.7593031628316087
21,500,1620.8175422291724,0,0.8224350530601324,0.7045587136435039,0.47403815007902694
7,2000,546.6617961438826,0,0.9310030415864013,0.8265162034842956,0.7434540371379583
17,500,1941.6738480366744,0,0.5386279119456943,0.5167491788158519,0.6071046722290607
24,1500,962.0307087676823,1,0.8341479282411711,0.5476305487334808,0.5183927769627266
28,2000,587.0455632836762,3,0.9060737011039212,0.8773647391308732,0.6388767778239902
25,2000,929.9014104192098,1,0.9401251603023567,0.7467652622323824,0.7592730307603761
25,2000,164.67081485719183,3,0.7543831880392168,0.622153275123526,0.6472745759545359
2,2000,608.2982343384882,1,0.8549097312606437,0.7344239211669645,0.8154219713503897
5,1500,1901.6824630746735,2,0.8192707174475539,0.5843323154766318,0.834222208664167
25,1500,1211.1742874190622,0,0.958473689197396,0.8609887621496037,0.7697968102778725
18,1500,1111.884539992512,0,0.7392403217269351,0.4952160835614318,0.6356042360343848
4,2000,1659.1209606530267,1,0.7451935936138577,0.7370644166659833,0.7541876027574047
7,1500,142.54209677721684,0,0.9119520744733453,0.6246386730683446,0.885629984420902
28,500,912.8897116207231,0,0.7632383153072073,0.716977125324823,0.7050655752931034
12,500,1764.3353235831644,0,0.7704454999518857,0.9014184436386983,0.7316495873080163
19,1000,1491.7900696523382,1,0.8337218666736478,0.570554733074964,0.9034777045949494
12,1500,1443.9587362130123,1,0.7798159274882694,0.35541790623127945,0.6782491006174137
3,2000,1612.082508734784,2,0.3755554428669179,0.9481385155287545,0.7001310020966619
10,2000,119.72615341090176,2,0.7164340664906643,0.8254917652987573,0.8009479155625081
8,500,526.1201799206061,2,0.8417075215321408,0.6901413982374855,0.5954020517623669
25,1000,41.94003947830027,1,0.8141686558477773,0.5963848291931085,0.7066471873629886
29,1500,1562.8083515176934,0,0.5576706707283409,0.6668353515814127,0.4913257875572543
1,1500,313.8108528127781,3,0.7681689168698359,0.6079706875470329,0.7464070401853955
16,500,1354.5482043599338,1,0.956129065237443,0.7822208611985741,0.6897943365867233
1,1500,1121.6652131923615,0,0.8265953746969142,0.6296930876817641,0.8284214311243394
29,2000,674.0275928230457,1,0.8939459703383861,0.7685359375872418,0.7382795859730743
10,1000,462.9535478982556,1,0.8771289778424867,0.6858716838582876,0.6706987222857793
5,500,1021.6472049741105,0,0.9343996829749847,0.7739355441769259,1.0
11,1000,363.76710467523844,0,0.8328157537208344,0.41155919421591636,0.6292716856553074
14,2000,1796.2484582611933,0,0.8455680799762383,0.6102298196232643,0.6077981117836362
24,1000,904.8162014413525,1,0.9543994336356436,0.7316562101872743,0.7357707633456388
18,1500,1979.7846452423632,3,0.6105008759680659,0.6481100949660931,0.5528651824795797
26,500,667.7461869735278,1,0.8198756540372563,0.7459810642338135,0.661296790385921
12,2000,1764.149343872208,2,0.9260946275819946,0.7334105177160894,0.6509127492162428
11,500,1895.223223110189,0,0.79847355703685,0.68597188508398,0.6824192061446441
7,1500,1367.1403834098749,2,0.7495015528564013,0.8294413138952572,0.6768700209188598
21,1000,1081.9898102865122,1,0.82574828785601,0.48298390890018955,0.4512264138828845
19,2000,1986.4360045377107,2,0.6856759804012057,0.9129348563668813,0.6365467990955367
12,1500,308.1652051369341,1,0.6238962357610682,0.6827319924909667,0.5723619426014821
21,2000,1014.5207961434663,2,0.6188426683764735,0.7455062009061111,0.33127074557546377
3,1000,1403.5105685006536,1,0.68592053702313,0.6042201563617422,0.7505108044884713
2,2000,953.9182983946534,1,0.7578211488039538,0.9266735356906124,1.0
21,1000,431.8015722873445,0,0.8663076651838612,0.879743046093133,0.6997189066340459
6,2000,230.52882836895972,3,0.9787908431747461,0.40704341016169826,0.8362892802721125
5,2000,1882.326193811902,0,0.6165026209188241,0.3890974754859948,0.6158069929825006
4,500,685.5641094034497,0,0.7817525320460941,0.4244442785514899,0.5418954976857513
2,500,890.7628851492398,0,0.969114022625682,0.7535757246863521,0.8881010983756533
27,1000,757.5695801060456,5,0.9042134836931267,0.7927112585899825,0.5476182570906821
16,1000,865.5362806024854,1,0.6786108891970031,0.8644099151579862,0.6596131497872231
2,1500,153.33410285414507,1,0.6801376730769059,0.5121941479347932,0.7712517537669562
21,500,1403.1109174589164,1,0.7577120320315932,0.7323163693567188,0.6850667547680367
8,1500,1533.1339491114006,1,0.6399341504659836,0.811206290856547,0.739699622013345
19,500,1524.621471405858,1,0.7685221318871617,0.7789397256532098,0.5590027923685894
5,1500,738.403537431944,3,0.9152041495628432,0.7817123706373887,0.9597406995663517
5,1500,633.0200242560577,0,0.9380894984762131,0.751017365678678,0.8067020281952311
2,2000,804.125047755148,2,0.7115346037165602,0.7676997275912861,1.0
24,1500,732.224589465654,1,0.7775274481408868,0.7301695072618538,0.8131354705927651
16,500,1065.7485602103256,1,0.9141164366752069,0.5929108238224463,0.6561557021843158
13,1500,1579.4862407376306,0,0.8959654104834206,0.7672298915573936,0.5978367505554294
14,2000,1965.1367113637577,2,0.7579203010228381,0.8613593209773933,0.6502052283087094
9,500,441.23572069009276,0,0.7637222993905916,0.7350339842182704,0.7757346764568249
29,2000,1756.998742685448,1,0.8446862819868312,0.8457746783032294,0.43279190163254255
2,1000,60.56913445995726,2,0.9201293100752167,0.884622766927688,0.8750404954540216
27,2000,1298.9096128462108,1,0.8710441503226597,0.7414032207134432,0.6830640679175518
23,500,81.71439571006633,1,0.9204243141228172,0.7894483861316572,0.6939405403350546
2,2000,1272.9111989672422,1,0.7924699248059291,0.7695286466950807,0.7415996207141606
17,1000,1588.7036645949152,0,0.7633925258602468,0.7388138939032342,0.7739199774547819
13,1000,900.9649219111468,3,0.6159447343114333,0.6911126279733044,0.712277889667216
27,1000,1619.8599360891844,2,0.7596700526155035,0.5990358482844036,0.6359998686064434
17,1500,617.0432936594461,0,0.737991379782133,0.7271391287972923,0.7799659973643343
16,2000,218.67519544591207,0,0.8443584169015127,0.6628249377932259,0.7737441799322744
0,1500,1612.2427744466531,0,0.6680047951391127,0.6014783060846985,0.5754028963176019
13,1500,1443.7076246138881,0,0.8182514573483888,0.6285045448181139,0.6092259824492106
8,1000,307.7538129038222,1,0.8460259872523598,0.8787975067665792,0.7532338213056262
14,1500,335.49630113013063,1,0.808129738377046,0.6950983217461606,0.5986995770274373
17,500,1871.538292191971,1,0.8774347985242487,0.8633687280593956,0.615776248040691
29,1000,1921.6136463590929,0,0.8120039922999814,0.7687344471748412,0.6710090070516446
29,1500,810.9454295731927,1,0.879895896575543,0.7913745211757411,0.5808371426205672
6,1500,995.1726192497127,1,0.522135699599307,0.636011042572401,0.5626739757440687
3,1500,1477.1808608536428,0,0.9155367911312201,0.7735563635307604,0.8636736967941377
18,1500,1962.4112940549785,2,0.5286366954630363,0.7600712343440091,0.489731141656516
27,1000,674.2953431145247,1,0.6476206469645934,0.39505181614778107,0.4774519755722284
19,2000,865.5616098563872,1,0.6398778253818999,0.5402459937170809,0.37365471107994724
5,2000,1459.00902075858,0,0.8746479292850409,0.5273347095585562,0.8576328956445884
0,1500,262.5768700210471,0,0.8426223747686439,0.7367666987918227,0.7934605669821793
15,2000,1112.2778431128334,1,0.7807990834931123,0.571872235453649,0.7796759400106013
26,1000,200.61865848167403,1,0.7719744209709266,0.7115799480562307,0.4551631689365805
5,1500,494.81722433453547,3,0.8610818577012509,0.5951728438089706,0.7677421774518316
2,2000,1383.6068266747143,0,0.8969742104608273,0.6827671318115676,0.8728820716159044
25,1500,656.0784290076278,1,0.7579716878153422,0.8091291068324612,0.5861720538606918
0,1000,408.9208729756064,2,0.5704817962876543,0.7901183477652877,0.7885883836269579
8,500,1265.852213994574,0,0.8169564357336206,0.9314714537698966,0.7416065190193896
7,2000,602.1138217589732,5,0.8734152348726509,0.8747063037926707,0.806423289145413
14,500,996.8331570294075,0,0.6942827032947781,0.7346343442612325,0.6520431363574928
11,1000,916.5793109891009,1,0.7829092225079769,0.6844782098237059,0.9016251465010298
19,1500,1794.3949857035188,3,0.9129253353641162,0.7771916397354955,0.7572754001419679
28,1500,1002.382843590518,1,0.8552557753364226,0.8507086206810796,0.6149028694636745
16,500,659.6465737466959,2,0.8763365949552419,0.7034234068317322,0.5150950580808051
20,1500,99.9203777519131,0,0.7461230740333428,0.9515285351354977,0.6302220455566925
21,500,288.7880520035626,2,0.8074279594304036,0.6743162314670242,0.543811263121597
29,1000,1521.4705598017242,1,0.7144761061285068,0.610965873034241,0.5460986138787246
19,2000,1000.4013620799983,2,0.8677862754751925,0.7262978252646819,0.7967723348044499
2,1000,1867.5374863869818,1,0.9287896432554518,0.6045901152097991,0.9379033132519361
21,1500,1471.5687925095076,0,0.7321246403463302,0.648666647774434,0.6203755359132985
19,500,1964.5555120727404,2,0.9265239937712699,0.9126851339471703,0.6425313793893545
18,500,1579.4485490291383,0,0.8467835423879092,0.8237473422757554,0.8605327929097155
11,1500,1280.8349466882235,0,0.9139083446903046,0.5095555837829324,0.8107112778284845
0,2000,1404.83776926897,1,0.7687308845197872,0.6931187833586125,0.6806777519541574
29,1500,37.23362980097367,0,0.8042624468997496,0.7685229379822277,0.4767431830893949
23,2000,40.4205243150666,0,0.7785880628504176,0.7324572959703678,0.686111987200182
20,1500,844.8767681413898,1,0.6302642774406604,0.6915999944039642,0.5929160637856054
22,2000,933.1021703240106,1,0.9143841120611166,0.8190813389943294,0.7914079384177248
4,2000,1516.9998783072,0,0.7728535786253857,0.7569556503049508,0.7252851615076309
18,1500,1604.8832870231338,2,0.8609252346144316,0.7468519433120188,0.6219013714726226
23,500,1820.857503241964,2,0.7442182393150996,0.8801484820647044,0.7036546379592071
28,500,870.5032214031258,3,0.8099171844449422,0.7752320240862053,0.6014571692243783
16,1000,804.1203099269798,1,0.9778877401840496,0.7239293560248161,0.789056342348342
4,1000,1244.0874257164155,0,0.7364879444192098,0.70935970174179,0.7308954663701882
29,1000,1936.8408796778338,3,0.8527674918050964,0.6866359508691713,0.5087612599617714
19,1500,1415.069438586811,2,0.8438915228572259,0.7747230313621232,0.7522692025985097
29,1500,1945.6653107398834,2,0.8490556844443256,0.598661418962757,0.356786649825144
10,1500,1681.2412558071085,0,0.9779500608297643,0.7126979273548094,0.9548675775483784
14,1000,1619.9057835627098,0,0.9599331796735054,0.7723799328699282,0.841035174842883
4,500,554.3274543477738,4,0.6169436765305414,0.7157629945675681,0.7359858383662009
6,2000,1095.5724822072539,1,0.6247930397025073,0.8237118876254302,0.5886512357826632
2,1000,1795.1346556349172,1,0.7952121882791392,0.6498820806081146,0.8309129180241122
0,500,999.0727397718902,1,0.7836125382992684,0.747420885093598,0.7336983245746842
12,1000,4.289421625902845,3,0.7823648134118617,0.5484333813635763,0.6403072452073825
6,1500,1365.5793968575058,1,0.8714029473838594,0.6865404627961358,0.8517795948212091
6,1000,1597.5773888947208,2,0.878515240009256,0.7175938103502422,0.8335413469756745
2,1500,780.9197071486782,1,0.7741668029701804,0.5744724595745337,0.8580802149996276
11,1000,1551.0891029980348,0,0.8387575684632054,0.7979810241209341,0.7853232420292623
16,1500,1542.605716419476,0,0.8587932129220965,0.48894811507574415,0.5722498484274596
11,1500,954.5754605861434,0,0.8717863407562879,0.7866679604869405,0.8519330859957378
2,1000,187.07478093850293,3,0.834373405634366,0.5907612257467904,0.8746717719514828
29,500,1535.1970627535966,0,0.9274962024061357,0.7404733862490341,0.4419741135907875
25,2000,427.8599976674593,2,0.7285968813072649,0.7373337739616292,0.5891970642338911
21,2000,553.9640257515476,1,0.8214979439291827,0.8482632188162162,0.7645634101241222
14,2000,1175.432001050821,0,0.9083946793611317,0.5321874275234474,0.7569029521040503
8,1000,481.79337542154155,1,0.7540126245808122,0.7608642791344437,0.837718812210271
14,1000,1188.5712363670611,1,0.752299971279552,0.7199817985107916,0.6888608763575369
17,1000,112.46989136333285,4,0.8857597536725171,0.7805538855264071,0.6681942095266951
1,2000,1924.3216360428964,1,0.7592545478441707,0.7878654688047468,0.7735111562488715
1,2000,1643.9549146474756,0,0.7704739987321517,0.8119370795230547,1.0
24,2000,332.8080754876004,2,0.7670523223284094,0.6016013104445782,0.4833394124477884
12,500,1765.3543781798344,0,0.6340063342188809,0.8269348752974737,0.7318474200714167
29,500,1349.1901713495831,0,0.8546843491708676,0.6060943013280101,0.5422420569047504
18,1000,1860.308879296155,0,0.7890241150921902,0.7998239542760376,0.606941520392566
24,2000,1429.9603106705097,2,0.802180879807236,0.8038074342851369,0.6276071398947506
16,1500,978.2986665581901,1,0.9230757571534938,0.6088390193580098,0.8292823679866069
20,1500,860.9145862556684,4,0.7122094102247897,0.4638328067131204,0.5565848888477634
27,1500,471.5408537308905,1,0.6578873750320101,0.8808510162881754,0.668798375756974
29,500,1259.0956841508291,1,0.6830021765390514,0.5668000100304498,0.4952467419390628
3,500,1346.4819091332474,1,0.9492251469268547,0.8475210328192404,1.0
23,1000,573.7669145314395,0,0.7804917881400504,0.65121574044992,0.5644240818694324
7,2000,823.606578672653,2,0.8716070626946871,0.8075212920485644,0.8740170059848067
8,500,67.74762634246878,1,0.7879267546479405,0.6416323409658585,0.6184398275233214
5,500,1299.3885359254984,0,0.8314837542547794,0.6106299765243962,0.6702002673193392
14,2000,833.6835557157017,2,0.8029182582650063,0.589819204135133,0.6316527676154764
17,1000,1429.7144161431293,0,0.6960191182712865,0.7489073586494979,0.6307190489634977
2,1500,30.76760606034923,1,0.9828310903559139,0.4742523466399181,0.8755739766950036
3,1500,1266.3868805791972,1,0.8679996668752689,0.59516093858864,0.6624598833128446
6,500,176.3050216594113,2,0.860337270165557,0.564144070892981,0.770713513600886
28,500,1797.4728212086977,1,0.7415503591274525,0.7827392786206308,0.611994793339114
5,2000,1798.8733931711831,1,0.8496071517128564,0.6193987716356326,0.746111136600911
0,1500,62.750125503802764,1,0.6262624139216697,0.3967116983660253,0.7997715048949039
9,2000,616.5347468776388,1,0.8859482929239149,0.6645458687074332,0.6585465374457375
11,1500,1817.2759291782995,0,0.7449740393268912,0.765403543197012,0.6449517009740652
9,1000,1415.3796714392338,3,0.8296571327514229,0.5792296929420947,0.671442656936523
4,500,1484.64944032243,0,0.9536590482234552,0.633477162632064,0.7052052716167613
27,1500,542.1736931106291,1,0.8924469550748038,0.712592561772505,0.5737499031863406
17,500,1105.6495090385072,1,0.905190808975161,0.6868780272364268,0.7198298227356177
21,2000,841.7258090853675,2,0.9071415876899386,0.7171025560442856,0.6890417197749314
18,1000,1033.1368691779267,0,0.7934483514455799,0.7874314965134255,0.5703985360008272
13,1500,1962.906724576023,1,0.6266021146173271,0.8639612635768109,0.7619222359508909
15,2000,647.8528199155369,1,0.8808134712841753,0.6869738686975277,0.6532647834181048
24,1500,672.8712604588017,0,0.7893738916685372,0.8871872659987848,0.6010935551759926
